seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,10,50,50,276,219,0.0025269159814342856,56,43096,da2,
None,10,50,50,2039,1984,0.02229412493761629,55,189528,a2,
None,10,50,50,2260,2207,0.32460187503602356,53,123832,lee,
None,10,50,28,255,151,0.0012636659666895866,104,10944,literbs,MERGEINTRAIL R:101
None,10,50,57,340,241,0.001769667025655508,99,12616,literbs-pythag,MERGEPOINT R:136
None,10,50,28,255,152,0.0015192499849945307,103,10936,literbs-pruned,MERGEDIRECT R:101
None,10,50,38,275,174,0.003293583053164184,101,11440,literbs-pruned-spacing,MERGEDIRECT R:99
None,10,50,52,324,267,0.000891583040356636,57,9736,literbs-8,MERGEPOINT R:56
None,10,50,52,324,267,0.0010035419836640358,57,9736,literbs-8-pruned,MERGEDIRECT R:56
None,10,50,51,366,298,0.004118500044569373,68,10864,literbs-8-pruned-spacing,MERGEDIRECT R:69
None,10,50,52,316,261,0.001018292037770152,55,9592,literbs-8-pythag,MERGEPOINT R:53
None,10,50,52,316,261,0.0011069580214098096,55,9592,literbs-8-pythag-pruned,MERGEINTRAIL R:53
None,10,50,50,353,300,0.010919834021478891,53,61808,jps,
None,10,50,51,2260,2207,0.05737020797096193,53,232744,bf,
None,10,50,51,2260,2207,0.01941729208920151,53,331128,spfa,
None,10,50,49,288,232,0.002481000032275915,55,48128,da2,
None,10,50,49,2170,2118,0.024297791998833418,52,197032,a2,
None,10,50,50,2258,2206,0.36733304092194885,52,123832,lee,
None,10,50,15,242,142,0.00114733399823308,100,10824,literbs,MERGEINTRAIL R:97
None,10,50,55,390,289,0.002099792007356882,101,13408,literbs-pythag,MERGEPOINT R:165
None,10,50,15,242,143,0.0015095421113073826,99,10816,literbs-pruned,MERGEDIRECT R:97
None,10,50,39,271,172,0.0032682919409126043,99,11336,literbs-pruned-spacing,MERGEDIRECT R:97
None,10,50,50,315,262,0.0008163750171661377,53,9664,literbs-8,MERGEPOINT R:51
None,10,50,50,315,262,0.0009312499314546585,53,9664,literbs-8-pruned,MERGEINTRAIL R:51
None,10,50,53,344,283,0.00408941600471735,61,10152,literbs-8-pruned-spacing,MERGEDIRECT R:65
None,10,50,50,317,265,0.000969999935477972,52,9680,literbs-8-pythag,MERGEPOINT R:51
None,10,50,50,317,265,0.0010605829302221537,52,9680,literbs-8-pythag-pruned,MERGEDIRECT R:51
None,10,50,50,256,204,0.007051917025819421,52,30456,jps,
None,10,50,49,2258,2206,0.059563666000030935,52,229400,bf,
None,10,50,49,2258,2206,0.0192704169312492,52,331424,spfa,
None,10,50,50,258,198,0.0023546250304207206,59,42712,da2,
None,10,50,50,2065,2009,0.022841083933599293,56,190384,a2,
None,10,50,50,2263,2210,0.3414624590659514,53,123832,lee,
None,10,50,29,253,143,0.001279165968298912,110,11128,literbs,MERGEINTRAIL R:107
None,10,50,61,254,153,0.0012955000856891274,101,11032,literbs-pythag,MERGEPOINT R:99
None,10,50,27,253,146,0.0016456659650430083,107,11088,literbs-pruned,MERGEDIRECT R:107
None,10,50,29,282,181,0.003293083980679512,101,11672,literbs-pruned-spacing,MERGEDIRECT R:103
None,10,50,51,331,275,0.0008755000308156013,56,9920,literbs-8,MERGEPOINT R:55
None,10,50,51,331,275,0.0009497080463916063,56,9920,literbs-8-pruned,MERGEDIRECT R:55
None,10,50,50,390,322,0.004455624963156879,68,10976,literbs-8-pruned-spacing,MERGEINTRAIL R:77
None,10,50,51,309,256,0.0009752500336617231,53,9440,literbs-8-pythag,MERGEPOINT R:51
None,10,50,51,309,256,0.0010736670810729265,53,9440,literbs-8-pythag-pruned,MERGEINTRAIL R:51
None,10,50,51,286,233,0.007649540901184082,53,32320,jps,
None,10,50,51,2263,2210,0.043712708982639015,53,231960,bf,
None,10,50,51,2263,2210,0.019376791082322598,53,331520,spfa,
None,10,50,50,275,219,0.0024812909541651607,55,42952,da2,
None,10,50,50,2067,2014,0.02331612491980195,53,191368,a2,
None,10,50,50,2260,2207,0.3288487499812618,53,123832,lee,
None,10,50,16,226,124,0.0011649579973891377,102,10528,literbs,MERGEINTRAIL R:99
None,10,50,63,262,157,0.0013498750049620867,105,11408,literbs-pythag,MERGEPOINT R:103
None,10,50,17,226,125,0.001453750068321824,101,10520,literbs-pruned,MERGEDIRECT R:99
None,10,50,41,285,184,0.0033220419427379966,101,11552,literbs-pruned-spacing,MERGEDIRECT R:101
None,10,50,50,318,265,0.0008325000526383519,53,9512,literbs-8,MERGEPOINT R:52
None,10,50,50,318,265,0.0009047079365700483,53,9512,literbs-8-pruned,MERGEDIRECT R:52
None,10,50,57,386,320,0.004193666973151267,66,11048,literbs-8-pruned-spacing,MERGEINTRAIL R:77
None,10,50,50,312,259,0.0010020420886576176,53,9448,literbs-8-pythag,MERGEPOINT R:51
None,10,50,50,312,259,0.001066999975591898,53,9448,literbs-8-pythag-pruned,MERGEINTRAIL R:51
None,10,50,50,265,213,0.0063604580936953425,52,30696,jps,
None,10,50,50,2260,2207,0.04544029198586941,53,230840,bf,
None,10,50,51,2260,2207,0.019049542024731636,53,330456,spfa,
None,10,50,49,294,239,0.002508667064830661,54,43152,da2,
None,10,50,49,2187,2134,0.02454329200554639,53,198360,a2,
None,10,50,49,2258,2207,0.3241784169804305,51,123832,lee,
None,10,50,16,260,156,0.001180665916763246,104,11088,literbs,MERGEDIRECT R:102
None,10,50,67,258,159,0.0012706660199910402,99,11072,literbs-pythag,MERGEPOINT R:98
None,10,50,15,260,159,0.0014587079640477896,101,11048,literbs-pruned,MERGEDIRECT R:102
None,10,50,37,283,182,0.003283417085185647,101,11504,literbs-pruned-spacing,MERGEDIRECT R:101
None,10,50,49,322,271,0.0008052079938352108,51,9696,literbs-8,MERGEPOINT R:50
None,10,50,49,322,271,0.0008699169848114252,51,9696,literbs-8-pruned,MERGEDIRECT R:50
None,10,50,51,353,292,0.0041114590130746365,61,10320,literbs-8-pruned-spacing,MERGEINTRAIL R:60
None,10,50,49,322,271,0.000971082947216928,51,9696,literbs-8-pythag,MERGEPOINT R:50
None,10,50,49,322,271,0.0010425419313833117,51,9696,literbs-8-pythag-pruned,MERGEDIRECT R:50
None,10,50,49,229,178,0.006238250061869621,51,30256,jps,
None,10,50,49,2258,2207,0.018847334082238376,51,229344,bf,
None,10,50,49,2258,2207,0.019230666919611394,51,330752,spfa,
None,10,50,50,281,224,0.00252829201053828,56,43072,da2,
None,10,50,49,2049,1995,0.022938915994018316,54,189528,a2,
None,10,50,50,2263,2211,0.32745945802889764,52,123832,lee,
None,10,50,23,235,123,0.00127987505402416,112,10768,literbs,MERGEINTRAIL R:109
None,10,50,65,258,159,0.0013324590399861336,99,11064,literbs-pythag,MERGEPOINT R:97
None,10,50,21,235,130,0.0016341250156983733,105,10664,literbs-pruned,MERGEDIRECT R:109
None,10,50,31,282,181,0.003406333038583398,101,11640,literbs-pruned-spacing,MERGEDIRECT R:99
None,10,50,51,313,259,0.0008405409753322601,54,9480,literbs-8,MERGEPOINT R:52
None,10,50,51,313,259,0.0008914159843698144,54,9480,literbs-8-pruned,MERGEINTRAIL R:52
None,10,50,51,354,289,0.004226999939419329,65,10496,literbs-8-pruned-spacing,MERGEDIRECT R:66
None,10,50,50,310,255,0.0010038330219686031,55,9520,literbs-8-pythag,MERGEPOINT R:53
None,10,50,51,310,256,0.001066999975591898,54,9512,literbs-8-pythag-pruned,MERGEDIRECT R:53
None,10,50,50,309,257,0.009757832973264158,52,34160,jps,
None,10,50,50,2263,2211,0.0328919580206275,52,231472,bf,
None,10,50,50,2263,2211,0.019182958058081567,52,333496,spfa,
None,10,50,50,271,214,0.002377416007220745,56,42984,da2,
None,10,50,49,2027,1973,0.022021125070750713,54,189744,a2,
None,10,50,49,2254,2201,0.32256329094525427,53,123832,lee,
None,10,50,11,260,160,0.0012474579270929098,100,11104,literbs,MERGEINTRAIL R:102
None,10,50,59,254,155,0.0012832499342039227,99,11120,literbs-pythag,MERGEPOINT R:97
None,10,50,11,260,161,0.0015518330037593842,99,11096,literbs-pruned,MERGEDIRECT R:102
None,10,50,41,291,188,0.0033978749997913837,103,11784,literbs-pruned-spacing,MERGEINTRAIL R:106
None,10,50,50,337,280,0.0008896669605746865,57,9976,literbs-8,MERGEPOINT R:56
None,10,50,50,337,280,0.000969666987657547,57,9976,literbs-8-pruned,MERGEDIRECT R:56
None,10,50,51,345,278,0.0039826249703764915,67,10488,literbs-8-pruned-spacing,MERGEDIRECT R:69
None,10,50,49,306,252,0.0009750419994816184,54,9240,literbs-8-pythag,MERGEPOINT R:52
None,10,50,49,306,252,0.001056542037986219,54,9240,literbs-8-pythag-pruned,MERGEINTRAIL R:52
None,10,50,51,299,246,0.007442708010785282,53,32704,jps,
None,10,50,51,2254,2201,0.04525579104665667,53,230392,bf,
None,10,50,51,2254,2201,0.01912516704760492,53,329336,spfa,
None,10,50,49,288,232,0.0024745420087128878,55,43056,da2,
None,10,50,49,2099,2046,0.02374279103241861,53,192824,a2,
None,10,50,49,2259,2208,0.3247003329452127,51,123832,lee,
None,10,50,18,234,134,0.0011467080330476165,100,10584,literbs,MERGEINTRAIL R:97
None,10,50,64,264,165,0.0012946249917149544,99,11248,literbs-pythag,MERGEPOINT R:97
None,10,50,18,234,135,0.0015232500154525042,99,10576,literbs-pruned,MERGEDIRECT R:97
None,10,50,35,310,207,0.0036878749961033463,103,12200,literbs-pruned-spacing,MERGEINTRAIL R:115
None,10,50,48,313,261,0.0008052090415731072,52,9480,literbs-8,MERGEPOINT R:50
None,10,50,49,313,262,0.0008720000041648746,51,9464,literbs-8-pruned,MERGEDIRECT R:50
None,10,50,49,347,285,0.004212166997604072,62,10336,literbs-8-pruned-spacing,MERGEDIRECT R:65
None,10,50,48,313,261,0.000970749999396503,52,9480,literbs-8-pythag,MERGEPOINT R:50
None,10,50,49,313,262,0.0010414579883217812,51,9464,literbs-8-pythag-pruned,MERGEDIRECT R:50
None,10,50,49,274,223,0.0081581249833107,51,30712,jps,
None,10,50,49,2259,2208,0.03369229205418378,51,229064,bf,
None,10,50,49,2259,2208,0.019346875022165477,51,332320,spfa,
None,10,50,49,261,203,0.002339917002245784,57,42696,da2,
None,10,50,49,1982,1926,0.022902540978975594,56,187648,a2,
None,10,50,51,2260,2207,0.32769525004550815,53,123832,lee,
None,10,50,25,238,136,0.001176374964416027,102,10712,literbs,MERGEINTRAIL R:99
None,10,50,59,257,152,0.0013382500037550926,105,11112,literbs-pythag,MERGEPOINT R:104
None,10,50,23,238,139,0.001532499911263585,99,10688,literbs-pruned,MERGEDIRECT R:99
None,10,50,33,268,169,0.003158375038765371,99,11296,literbs-pruned-spacing,MERGEDIRECT R:101
None,10,50,50,326,269,0.0008717080345377326,57,9848,literbs-8,MERGEPOINT R:56
None,10,50,51,326,271,0.0009513330878689885,55,9824,literbs-8-pruned,MERGEDIRECT R:56
None,10,50,51,334,269,0.003759290906600654,65,10144,literbs-8-pruned-spacing,MERGEDIRECT R:64
None,10,50,51,306,253,0.0009651660220697522,53,9224,literbs-8-pythag,MERGEPOINT R:51
None,10,50,51,306,253,0.0010580839589238167,53,9224,literbs-8-pythag-pruned,MERGEINTRAIL R:51
None,10,50,51,285,232,0.007148875040002167,53,32328,jps,
None,10,50,51,2260,2207,0.05624750000424683,53,230728,bf,
None,10,50,51,2260,2207,0.019165499950759113,53,330176,spfa,
None,10,50,52,311,256,0.0027242909418419003,54,48240,da2,
None,10,50,50,2103,2049,0.02330904104746878,54,194056,a2,
None,10,50,49,2263,2211,0.3327638750197366,52,123832,lee,
None,10,50,15,244,144,0.0012042910093441606,100,10920,literbs,MERGEINTRAIL R:97
None,10,50,59,264,165,0.0013318749843165278,99,11216,literbs-pythag,MERGEPOINT R:97
None,10,50,15,244,145,0.0014621670125052333,99,10912,literbs-pruned,MERGEDIRECT R:97
None,10,50,41,277,178,0.0034244171110913157,99,11408,literbs-pruned-spacing,MERGEDIRECT R:97
None,10,50,49,320,267,0.0008566250326111913,53,9712,literbs-8,MERGEPOINT R:53
None,10,50,49,320,267,0.0009052499663084745,53,9712,literbs-8-pruned,MERGEINTRAIL R:53
None,10,50,45,464,387,0.005479958024807274,77,14976,literbs-8-pruned-spacing,MERGEDIRECT R:90
None,10,50,49,320,267,0.0009823330910876393,53,9712,literbs-8-pythag,MERGEPOINT R:53
None,10,50,49,320,267,0.001066999975591898,53,9712,literbs-8-pythag-pruned,MERGEINTRAIL R:53
None,10,50,49,251,199,0.006659874925389886,52,29464,jps,
None,10,50,48,2263,2211,0.04561612498946488,52,230856,bf,
None,10,50,49,2263,2211,0.019256082945503294,52,330640,spfa,
None,10,50,50,261,201,0.0024140829918906093,59,42736,da2,
None,10,50,49,1931,1874,0.020411457982845604,57,187616,a2,
None,10,50,50,2257,2204,0.3262962920125574,53,123832,lee,
None,10,50,47,435,303,0.0023012079764157534,132,19576,literbs,MERGEINTRAIL R:217
None,10,50,65,273,170,0.001392417005263269,103,11472,literbs-pythag,MERGEPOINT R:102
None,10,50,33,435,322,0.002707500010728836,113,19136,literbs-pruned,MERGEDIRECT R:217
None,10,50,27,271,170,0.003249499946832657,101,11384,literbs-pruned-spacing,MERGEDIRECT R:101
None,10,50,50,327,271,0.0008883749833330512,56,9888,literbs-8,MERGEPOINT R:55
None,10,50,50,327,271,0.0009443330345675349,56,9888,literbs-8-pruned,MERGEDIRECT R:55
None,10,50,54,366,297,0.004072625073604286,69,10608,literbs-8-pruned-spacing,MERGEDIRECT R:75
None,10,50,50,314,260,0.0010152090108022094,54,9536,literbs-8-pythag,MERGEPOINT R:53
None,10,50,50,314,260,0.0010780829470604658,54,9536,literbs-8-pythag-pruned,MERGEDIRECT R:53
None,10,50,50,272,220,0.0068018329329788685,52,30760,jps,
None,10,50,50,2257,2204,0.04487983393482864,53,233360,bf,
None,10,50,50,2257,2204,0.019402791978791356,53,330624,spfa,
None,10,50,51,264,207,0.0023647090420126915,56,42808,da2,
None,10,50,51,1998,1944,0.021629375056363642,54,188232,a2,
None,10,50,50,2268,2215,0.3281325000571087,53,123272,lee,
None,10,50,21,245,139,0.0012094589183107018,106,11064,literbs,MERGEINTRAIL R:103
None,10,50,61,267,164,0.0013178330846130848,103,11304,literbs-pythag,MERGEPOINT R:101
