seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,None,50,44,148,74,0.002461375086568296,73,19272,da2,
None,None,50,42,323,250,0.0025705419247969985,73,24544,a2,
None,None,50,42,1102,1029,0.045162249938584864,73,98784,lee,
None,None,50,35,301,200,0.002825458999723196,101,16144,literbs,MERGEINTRAIL R:278
None,None,50,36,241,141,0.002416167058981955,100,15088,literbs-pythag,MERGEPOINT R:220
None,None,50,36,301,201,0.0032607080647721887,100,16136,literbs-pruned,MERGEINTRAIL R:278
None,None,50,36,301,201,0.00394566694740206,100,16136,literbs-pruned-spacing,MERGEINTRAIL R:278
None,None,50,43,478,405,0.004186167032457888,73,18808,literbs-8,MERGEPOINT R:410
None,None,50,43,478,405,0.005191916949115694,73,26424,literbs-8-pruned,MERGEINTRAIL R:410
None,None,50,42,301,228,0.004169916966930032,73,15720,literbs-8-pruned-spacing,MERGEINTRAIL R:278
None,None,50,43,493,420,0.004895624937489629,73,19936,literbs-8-pythag,MERGEPOINT R:424
None,None,50,43,493,420,0.005031374981626868,73,19152,literbs-8-pythag-pruned,MERGEINTRAIL R:424
None,None,50,41,380,308,0.006183749996125698,72,54104,jps,
None,None,50,43,1103,1030,0.13729833299294114,73,57552,bf,
None,None,50,42,1103,1030,0.008372707990929484,73,92744,spfa,
None,None,50,50,240,158,0.004085832973942161,81,36960,da2,
None,None,50,50,863,782,0.00991891697049141,81,118320,a2,
None,None,50,48,1109,1028,0.04278075008187443,81,69744,lee,
None,None,50,40,426,316,0.004316249978728592,110,27440,literbs,MERGEINTRAIL R:411
None,None,50,40,371,262,0.0037017910508438945,109,26632,literbs-pythag,MERGEPOINT R:343
None,None,50,40,426,317,0.004985332954674959,109,27432,literbs-pruned,MERGEINTRAIL R:411
None,None,50,40,426,317,0.007424541981890798,109,29280,literbs-pruned-spacing,MERGEINTRAIL R:411
None,None,50,52,536,454,0.0062451669946312904,82,29416,literbs-8,MERGEPOINT R:628
None,None,50,51,536,455,0.008342833025380969,81,46480,literbs-8-pruned,MERGEINTRAIL R:628
None,None,50,50,426,345,0.005850000074133277,81,29144,literbs-8-pruned-spacing,MERGEINTRAIL R:411
None,None,50,51,509,426,0.006801791954785585,83,29024,literbs-8-pythag,MERGEPOINT R:612
None,None,50,51,509,428,0.007095583016052842,81,29000,literbs-8-pythag-pruned,MERGEINTRAIL R:612
None,None,50,51,788,708,0.014125459012575448,80,107728,jps,
None,None,50,53,1109,1028,0.05310033296700567,81,59248,bf,
None,None,50,50,1109,1028,0.008218875038437545,81,94440,spfa,
None,None,50,37,185,95,0.0034683330450206995,89,31576,da2,
None,None,50,37,307,218,0.0023895420599728823,89,23472,a2,
None,None,50,35,927,838,0.03288004093337804,89,91152,lee,
None,None,50,36,164,53,0.0013998340582475066,111,9168,literbs,MERGEINTRAIL R:124
None,None,50,36,348,238,0.0035385419614613056,110,16984,literbs-pythag,MERGEPOINT R:324
None,None,50,36,164,54,0.0016829590313136578,110,9160,literbs-pruned,MERGEDIRECT R:124
None,None,50,36,164,54,0.0021302090026438236,110,9160,literbs-pruned-spacing,MERGEDIRECT R:124
None,None,50,40,290,199,0.0027442090213298798,91,13416,literbs-8,MERGEPOINT R:279
None,None,50,41,290,201,0.0034721660194918513,89,16744,literbs-8-pruned,MERGEINTRAIL R:279
None,None,50,37,164,75,0.0024990829406306148,89,8832,literbs-8-pruned-spacing,MERGEDIRECT R:124
None,None,50,48,400,307,0.005749208037741482,93,28944,literbs-8-pythag,MERGEPOINT R:461
None,None,50,49,400,310,0.005316499969922006,90,17984,literbs-8-pythag-pruned,MERGEINTRAIL R:461
None,None,50,36,299,212,0.00461708300281316,87,26488,jps,
None,None,50,38,1109,1020,0.17279279208742082,89,60144,bf,
None,None,50,37,1109,1020,0.008301540976390243,89,94440,spfa,
None,None,50,46,162,91,0.0025041670305654407,70,24168,da2,
None,None,50,42,276,206,0.0018739579245448112,70,23536,a2,
None,None,50,42,1055,985,0.04060762492008507,70,98000,lee,
None,None,50,39,175,76,0.0015837500104680657,99,9232,literbs,MERGEINTRAIL R:149
None,None,50,40,167,69,0.00153570796828717,98,9000,literbs-pythag,MERGEPOINT R:141
None,None,50,40,175,77,0.0019213330233469605,98,9224,literbs-pruned,MERGEINTRAIL R:149
None,None,50,40,175,77,0.002332707983441651,98,9224,literbs-pruned-spacing,MERGEINTRAIL R:149
None,None,50,47,194,122,0.0009093749104067683,72,7216,literbs-8,MERGEPOINT R:70
None,None,50,47,194,124,0.0009910829830914736,70,7184,literbs-8-pruned,MERGEDIRECT R:70
None,None,50,43,175,104,0.0025907079689204693,71,8800,literbs-8-pruned-spacing,MERGEINTRAIL R:149
None,None,50,44,311,241,0.0031426670029759407,70,16448,literbs-8-pythag,MERGEPOINT R:284
None,None,50,45,311,241,0.0033737500198185444,70,16448,literbs-8-pythag-pruned,MERGEINTRAIL R:284
None,None,50,42,266,198,0.004141082987189293,68,26120,jps,
None,None,50,43,1114,1044,0.13715104199945927,70,58392,bf,
None,None,50,42,1114,1044,0.008258749963715672,70,95208,spfa,
None,None,50,51,174,103,0.003063917043618858,70,36192,da2,
None,None,50,47,466,396,0.004258250002749264,70,52008,a2,
None,None,50,47,1108,1038,0.04424491699319333,70,89408,lee,
None,None,50,41,246,146,0.002051458926871419,100,15232,literbs,MERGEINTRAIL R:207
None,None,50,42,267,168,0.002546790987253189,99,15496,literbs-pythag,MERGEPOINT R:240
None,None,50,42,246,147,0.0025589170400053263,99,15224,literbs-pruned,MERGEINTRAIL R:207
None,None,50,42,246,147,0.0030864590080454946,99,15224,literbs-pruned-spacing,MERGEINTRAIL R:207
None,None,50,47,448,376,0.0045834589982405305,72,18576,literbs-8,MERGEPOINT R:458
None,None,50,47,448,378,0.005217249970883131,70,24840,literbs-8-pruned,MERGEINTRAIL R:458
None,None,50,47,246,175,0.003317540977150202,71,14736,literbs-8-pruned-spacing,MERGEINTRAIL R:207
None,None,50,47,432,360,0.005008250009268522,72,18392,literbs-8-pythag,MERGEPOINT R:458
None,None,50,45,432,362,0.005267083062790334,70,18272,literbs-8-pythag-pruned,MERGEINTRAIL R:458
None,None,50,46,400,331,0.006393457995727658,69,53904,jps,
None,None,50,46,1108,1038,0.08887174993287772,70,57776,bf,
None,None,50,47,1108,1038,0.009134666994214058,70,94368,spfa,
None,None,50,32,182,90,0.003578249947167933,91,36352,da2,
None,None,50,32,379,288,0.0031860830495133996,91,50560,a2,
None,None,50,33,1007,916,0.0385946249589324,91,92584,lee,
None,None,50,27,189,77,0.001752624986693263,112,9536,literbs,MERGEINTRAIL R:165
None,None,50,28,295,184,0.0030364160193130374,111,16120,literbs-pythag,MERGEPOINT R:277
None,None,50,28,189,78,0.00212004198692739,111,9528,literbs-pruned,MERGEINTRAIL R:165
None,None,50,28,189,78,0.0025545420357957482,111,9528,literbs-pruned-spacing,MERGEINTRAIL R:165
None,None,50,41,243,148,0.0013740001013502479,95,10544,literbs-8,MERGEPOINT R:121
None,None,50,42,243,150,0.0015384999569505453,93,10520,literbs-8-pruned,MERGEINTRAIL R:121
None,None,50,32,189,97,0.00319033395498991,92,11512,literbs-8-pruned-spacing,MERGEINTRAIL R:165
None,None,50,43,375,283,0.005298124975524843,92,24160,literbs-8-pythag,MERGEPOINT R:432
None,None,50,43,375,284,0.005065792007371783,91,17600,literbs-8-pythag-pruned,MERGEINTRAIL R:432
None,None,50,32,413,322,0.006773542030714452,91,53520,jps,
None,None,50,37,1122,1031,0.1307599589927122,91,62328,bf,
None,None,50,32,1122,1031,0.008540457929484546,91,95952,spfa,
None,None,50,39,196,116,0.003456625039689243,79,36464,da2,
None,None,50,38,550,471,0.005295124952681363,79,56280,a2,
None,None,50,38,1118,1039,0.04375670792069286,79,86976,lee,
None,None,50,31,240,139,0.001966124982573092,101,15208,literbs,MERGEINTRAIL R:193
None,None,50,32,465,365,0.004742707940749824,100,28048,literbs-pythag,MERGEPOINT R:432
None,None,50,32,240,140,0.002402708982117474,100,15200,literbs-pruned,MERGEINTRAIL R:193
None,None,50,32,240,140,0.00299220799934119,100,15200,literbs-pruned-spacing,MERGEINTRAIL R:193
