seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,22,50,37,579,476,0.0039802499813959,103,21936,literbs-pruned,MERGEDIRECT R:316
None,22,50,33,245,142,0.0026604579761624336,103,10816,literbs-pruned-spacing,MERGEDIRECT R:103
None,22,50,52,322,259,0.0009236660553142428,63,9752,literbs-8,MERGEPOINT R:62
None,22,50,53,322,261,0.0010044160299003124,61,9728,literbs-8-pruned,MERGEDIRECT R:62
None,22,50,51,387,317,0.003858082927763462,70,13216,literbs-8-pruned-spacing,MERGEDIRECT R:101
None,22,50,50,301,244,0.0010054169688373804,57,9248,literbs-8-pythag,MERGEPOINT R:56
None,22,50,50,301,244,0.0011010420275852084,57,9248,literbs-8-pythag-pruned,MERGEDIRECT R:56
None,22,50,52,370,315,0.0096386659424752,55,60152,jps,
None,22,50,52,1971,1916,0.06136320799123496,55,189792,bf,
None,22,50,52,1971,1916,0.017019708058796823,55,271152,spfa,
None,22,50,54,217,158,0.0022324579767882824,58,32928,da2,
None,22,50,53,1363,1307,0.01332183403428644,56,96000,a2,
None,22,50,52,1970,1916,0.21917229099199176,54,123896,lee,
None,22,50,40,247,143,0.0013484589289873838,104,10872,literbs,MERGEINTRAIL R:113
None,22,50,48,306,203,0.0018784579588100314,103,11928,literbs-pythag,MERGEPOINT R:152
None,22,50,40,247,144,0.0017026659334078431,103,10864,literbs-pruned,MERGEDIRECT R:113
None,22,50,46,361,256,0.00396191596519202,105,15624,literbs-pruned-spacing,MERGEDIRECT R:168
None,22,50,53,290,232,0.0008645839989185333,58,9112,literbs-8,MERGEPOINT R:56
None,22,50,54,290,233,0.000932082999497652,57,9096,literbs-8-pruned,MERGEINTRAIL R:56
None,22,50,56,594,529,0.006599916028790176,65,21800,literbs-8-pruned-spacing,MERGEINTRAIL R:261
None,22,50,53,292,235,0.0010104170069098473,57,9176,literbs-8-pythag,MERGEPOINT R:56
None,22,50,53,292,235,0.001093124970793724,57,9176,literbs-8-pythag-pruned,MERGEDIRECT R:56
None,22,50,52,279,225,0.006333584082312882,54,30216,jps,
None,22,50,49,1970,1916,0.057722541969269514,54,189624,bf,
None,22,50,50,1970,1916,0.01632854191120714,54,271600,spfa,
None,22,50,51,236,179,0.002382082981057465,56,33120,da2,
None,22,50,50,1392,1336,0.013982958043925464,56,207848,a2,
None,22,50,50,1974,1919,0.2184819170506671,55,123304,lee,
None,22,50,37,230,120,0.0013088330160826445,110,10784,literbs,MERGEINTRAIL R:107
None,22,50,63,239,132,0.0013767499476671219,107,10784,literbs-pythag,MERGEPOINT R:105
None,22,50,33,230,123,0.0016095410101115704,107,10760,literbs-pruned,MERGEDIRECT R:107
None,22,50,39,452,347,0.005541375023312867,105,19304,literbs-pruned-spacing,MERGEINTRAIL R:278
None,22,50,53,298,238,0.0009042910533025861,60,9256,literbs-8,MERGEPOINT R:59
None,22,50,52,298,239,0.0009795420337468386,59,9240,literbs-8-pruned,MERGEDIRECT R:59
None,22,50,57,455,376,0.00466237508226186,79,14248,literbs-8-pruned-spacing,MERGEDIRECT R:156
None,22,50,51,281,225,0.0009911669185385108,56,8976,literbs-8-pythag,MERGEPOINT R:54
None,22,50,51,281,225,0.0010642920387908816,56,8976,literbs-8-pythag-pruned,MERGEDIRECT R:54
None,22,50,50,351,298,0.009070583037100732,53,60248,jps,
None,22,50,51,1974,1919,0.06982750003226101,55,189960,bf,
None,22,50,51,1974,1919,0.01627341692801565,55,270256,spfa,
None,22,50,53,250,194,0.002508791978470981,55,42456,da2,
None,22,50,52,1584,1529,0.017631374998018146,55,206448,a2,
None,22,50,53,1972,1917,0.217439291998744,55,123304,lee,
None,22,50,42,306,190,0.001753375050611794,116,12336,literbs,MERGEINTRAIL R:161
None,22,50,55,285,178,0.001634166925214231,107,11640,literbs-pythag,MERGEPOINT R:131
None,22,50,37,306,199,0.002157874987460673,107,12200,literbs-pruned,MERGEDIRECT R:161
None,22,50,47,353,254,0.004041458014398813,99,17720,literbs-pruned-spacing,MERGEINTRAIL R:185
None,22,50,50,286,229,0.0008424159605056047,57,9096,literbs-8,MERGEPOINT R:55
None,22,50,51,286,230,0.0009258328936994076,56,9080,literbs-8-pruned,MERGEINTRAIL R:55
None,22,50,51,307,238,0.003384249983355403,69,9704,literbs-8-pruned-spacing,MERGEDIRECT R:78
None,22,50,50,279,223,0.0009726670105010271,56,8976,literbs-8-pythag,MERGEPOINT R:54
None,22,50,51,279,224,0.001061290968209505,55,8960,literbs-8-pythag-pruned,MERGEINTRAIL R:54
None,22,50,49,337,284,0.009465708979405463,53,32736,jps,
None,22,50,52,1973,1918,25.911274541984312,55,189816,bf,
None,22,50,53,1973,1918,0.016471999930217862,55,271824,spfa,
None,22,50,49,223,163,0.0022687080781906843,59,33104,da2,
None,22,50,49,1570,1513,0.017347791930660605,57,207624,a2,
None,22,50,53,1969,1914,0.21768491598777473,55,123304,lee,
None,22,50,36,228,116,0.0012787500163540244,112,10672,literbs,MERGEINTRAIL R:109
None,22,50,52,299,190,0.0018265420803800225,109,11584,literbs-pythag,MERGEPOINT R:156
None,22,50,34,228,119,0.0015888330526649952,109,10632,literbs-pruned,MERGEDIRECT R:109
None,22,50,38,245,142,0.0026991249760612845,103,10768,literbs-pruned-spacing,MERGEDIRECT R:101
None,22,50,57,302,233,0.0009488329524174333,69,9256,literbs-8,MERGEPOINT R:67
None,22,50,56,302,237,0.0010430000256747007,65,9192,literbs-8-pruned,MERGEDIRECT R:67
None,22,50,55,399,320,0.004279457964003086,79,13584,literbs-8-pruned-spacing,MERGEDIRECT R:113
None,22,50,52,264,208,0.0009797080419957638,56,8544,literbs-8-pythag,MERGEPOINT R:55
None,22,50,53,264,209,0.0010398749727755785,55,8528,literbs-8-pythag-pruned,MERGEDIRECT R:55
None,22,50,53,251,196,0.004438917036168277,55,28936,jps,
None,22,50,53,1969,1914,0.06816683302167803,55,189456,bf,
None,22,50,53,1969,1914,0.016237083007581532,55,270256,spfa,
None,22,50,49,232,169,0.0024205419467762113,62,33264,da2,
None,22,50,48,1565,1503,0.017141583026386797,62,207568,a2,
None,22,50,51,1969,1913,0.21732075000181794,56,123832,lee,
None,22,50,34,472,372,0.0028935420559719205,100,19840,literbs,MERGEINTRAIL R:267
None,22,50,57,284,175,0.0017935419455170631,109,11472,literbs-pythag,MERGEPOINT R:145
None,22,50,31,472,373,0.003435333026573062,99,19832,literbs-pruned,MERGEINTRAIL R:267
None,22,50,45,257,152,0.002868457930162549,105,10936,literbs-pruned-spacing,MERGEDIRECT R:121
None,22,50,49,299,239,0.0009059159783646464,60,9280,literbs-8,MERGEPOINT R:58
None,22,50,49,299,239,0.0009599579498171806,60,9280,literbs-8-pruned,MERGEDIRECT R:58
None,22,50,50,646,577,0.006602750043384731,69,23248,literbs-8-pruned-spacing,MERGEINTRAIL R:214
None,22,50,54,273,215,0.0010241250274702907,58,8816,literbs-8-pythag,MERGEPOINT R:57
None,22,50,54,273,215,0.0010998339857906103,58,8816,literbs-8-pythag-pruned,MERGEDIRECT R:57
None,22,50,50,386,332,0.011751167010515928,54,60600,jps,
None,22,50,51,1969,1913,0.058533041970804334,56,189568,bf,
None,22,50,52,1969,1913,0.016315750079229474,56,270872,spfa,
None,22,50,50,237,175,0.00233662489335984,61,33224,da2,
None,22,50,52,1422,1364,0.014303416945040226,58,205864,a2,
None,22,50,51,1973,1920,0.2176656249212101,53,123304,lee,
None,22,50,39,270,164,0.0016022920608520508,106,11432,literbs,MERGEDIRECT R:142
None,22,50,54,325,220,0.0019173750188201666,105,12296,literbs-pythag,MERGEPOINT R:153
None,22,50,39,270,165,0.0019663750426843762,105,11424,literbs-pruned,MERGEDIRECT R:142
None,22,50,46,349,242,0.003911125008016825,107,17664,literbs-pruned-spacing,MERGEINTRAIL R:174
None,22,50,52,293,236,0.0008655419806018472,57,9136,literbs-8,MERGEPOINT R:55
None,22,50,52,293,238,0.0009221250656992197,55,9112,literbs-8-pruned,MERGEINTRAIL R:55
None,22,50,50,342,271,0.003485292079858482,71,12352,literbs-8-pruned-spacing,MERGEINTRAIL R:83
None,22,50,52,278,224,0.0009667089907452464,54,8912,literbs-8-pythag,MERGEPOINT R:52
None,22,50,52,278,224,0.0010284999152645469,54,8912,literbs-8-pythag-pruned,MERGEINTRAIL R:52
None,22,50,51,271,218,0.0055318750673905015,53,30776,jps,
None,22,50,51,1973,1920,0.06884270801674575,53,189736,bf,
None,22,50,51,1973,1920,0.016478332923725247,53,274400,spfa,
None,22,50,53,227,162,0.0022711249766871333,64,32496,da2,
None,22,50,51,1322,1260,0.012935834005475044,62,94952,a2,
None,22,50,50,1969,1913,0.21736562496516854,56,125872,lee,
None,22,50,39,315,193,0.0017528330208733678,122,12408,literbs,MERGEINTRAIL R:152
None,22,50,59,536,429,0.00415020901709795,107,20976,literbs-pythag,MERGEPOINT R:361
None,22,50,35,315,196,0.002208749996498227,119,12368,literbs-pruned,MERGEDIRECT R:152
None,22,50,37,431,320,0.004877166938968003,111,19208,literbs-pruned-spacing,MERGEDIRECT R:218
None,22,50,52,307,245,0.0009144159266725183,62,9416,literbs-8,MERGEPOINT R:61
None,22,50,53,307,247,0.0010075409663841128,60,9384,literbs-8-pruned,MERGEDIRECT R:61
None,22,50,48,301,225,0.0032430420396849513,76,9544,literbs-8-pruned-spacing,MERGEDIRECT R:81
None,22,50,59,307,242,0.0011162919690832496,65,9520,literbs-8-pythag,MERGEPOINT R:63
None,22,50,59,307,242,0.0011962499702349305,65,9520,literbs-8-pythag-pruned,MERGEINTRAIL R:63
None,22,50,53,346,291,0.0104192920261994,55,58512,jps,
None,22,50,51,1969,1913,0.059424208011478186,56,190016,bf,
None,22,50,51,1969,1913,0.016375250066630542,56,270032,spfa,
None,22,50,53,230,173,0.002357874996960163,56,33008,da2,
None,22,50,52,1454,1398,0.014625666080974042,56,206112,a2,
None,22,50,52,1975,1920,0.22082266700454056,55,123304,lee,
None,22,50,45,806,704,0.005532291950657964,102,34984,literbs,MERGEINTRAIL R:523
None,22,50,51,238,135,0.0015418330440297723,103,10568,literbs-pythag,MERGEPOINT R:130
None,22,50,47,806,703,0.006398458033800125,103,34992,literbs-pruned,MERGEDIRECT R:523
None,22,50,47,288,183,0.003285999991931021,105,11440,literbs-pruned-spacing,MERGEDIRECT R:147
None,22,50,52,277,219,0.0008862080285325646,58,8816,literbs-8,MERGEPOINT R:57
None,22,50,53,277,220,0.0009286669082939625,57,8800,literbs-8-pruned,MERGEDIRECT R:57
None,22,50,55,398,320,0.004420124925673008,78,13088,literbs-8-pruned-spacing,MERGEDIRECT R:153
None,22,50,52,258,202,0.0009645420359447598,56,8368,literbs-8-pythag,MERGEPOINT R:54
None,22,50,53,258,203,0.0010311249643564224,55,8352,literbs-8-pythag-pruned,MERGEINTRAIL R:54
None,22,50,51,349,295,0.009397041983902454,54,60984,jps,
None,22,50,52,1975,1920,0.07119304104708135,55,190072,bf,
None,22,50,52,1975,1920,0.01640079205390066,55,273392,spfa,
None,22,50,49,238,176,0.00252212502527982,61,33152,da2,
None,22,50,49,1699,1640,0.018534166971221566,59,204672,a2,
None,22,50,51,1978,1923,0.22034562507178634,55,123304,lee,
None,22,50,46,480,362,0.0025719160912558436,118,20120,literbs,MERGEINTRAIL R:234
None,22,50,57,258,157,0.0015320410020649433,101,11160,literbs-pythag,MERGEPOINT R:125
None,22,50,39,480,373,0.0031570419669151306,107,19952,literbs-pruned,MERGEINTRAIL R:234
None,22,50,37,632,525,0.007246915949508548,107,22960,literbs-pruned-spacing,MERGEDIRECT R:319
None,22,50,51,287,228,0.0008699160534888506,59,9136,literbs-8,MERGEPOINT R:58
None,22,50,51,287,228,0.0009428330231457949,59,9136,literbs-8-pruned,MERGEDIRECT R:58
None,22,50,53,390,320,0.00412679195869714,70,13200,literbs-8-pruned-spacing,MERGEINTRAIL R:94
None,22,50,52,260,204,0.0009762500412762165,56,8456,literbs-8-pythag,MERGEPOINT R:55
None,22,50,52,260,204,0.0010422499617561698,56,8456,literbs-8-pythag-pruned,MERGEDIRECT R:55
None,22,50,52,345,291,0.009461042005568743,54,59488,jps,
None,22,50,52,1978,1923,0.05889316706452519,55,190464,bf,
None,22,50,52,1978,1923,0.016466832952573895,55,275296,spfa,
None,22,50,52,234,172,0.0024611660046502948,61,33144,da2,
None,22,50,52,1508,1448,0.016316415974870324,60,205696,a2,
None,22,50,51,1972,1917,0.21748079196549952,55,123832,lee,
None,22,50,53,473,357,0.0027390419272705913,116,20176,literbs,MERGEINTRAIL R:246
None,22,50,63,225,122,0.0013086670078337193,103,10520,literbs-pythag,MERGEPOINT R:101
None,22,50,47,473,360,0.0032821670174598694,113,20152,literbs-pruned,MERGEINTRAIL R:246
None,22,50,45,237,134,0.002603666973300278,103,10680,literbs-pruned-spacing,MERGEDIRECT R:105
None,22,50,51,283,226,0.0008661660831421614,57,9056,literbs-8,MERGEPOINT R:56
None,22,50,51,283,226,0.0009345419239252806,57,9056,literbs-8-pruned,MERGEDIRECT R:56
None,22,50,57,308,236,0.0031665830174461007,72,12040,literbs-8-pruned-spacing,MERGEDIRECT R:83
None,22,50,52,262,207,0.0009544999338686466,55,8640,literbs-8-pythag,MERGEPOINT R:53
None,22,50,52,262,207,0.0010323750320822,55,8640,literbs-8-pythag-pruned,MERGEINTRAIL R:53
None,22,50,52,346,291,0.00927291705738753,55,59816,jps,
None,22,50,51,1972,1917,0.06791225005872548,55,189792,bf,
None,22,50,52,1972,1917,0.01727683295030147,55,272160,spfa,
None,22,50,50,246,188,0.0023250830126926303,57,33280,da2,
None,22,50,50,1376,1321,0.013634500093758106,55,206448,a2,
None,22,50,52,1978,1923,0.22057829203549773,55,123304,lee,
None,22,50,36,504,402,0.003474000026471913,102,20072,literbs,MERGEINTRAIL R:346
None,22,50,57,314,209,0.0019175830530002713,105,12152,literbs-pythag,MERGEPOINT R:160
None,22,50,31,504,403,0.004139415919780731,101,20064,literbs-pruned,MERGEINTRAIL R:346
None,22,50,43,243,144,0.002744792029261589,99,10736,literbs-pruned-spacing,MERGEDIRECT R:97
None,22,50,52,287,231,0.0008588749915361404,56,8944,literbs-8,MERGEPOINT R:55
None,22,50,52,287,231,0.0009093330008909106,56,8944,literbs-8-pruned,MERGEDIRECT R:55
None,22,50,42,1180,1111,0.015962791047059,69,56040,literbs-8-pruned-spacing,MERGEINTRAIL R:624
None,22,50,51,292,235,0.0010013330029323697,57,9168,literbs-8-pythag,MERGEPOINT R:56
None,22,50,51,292,235,0.001098124892450869,57,9168,literbs-8-pythag-pruned,MERGEDIRECT R:56
None,22,50,52,306,251,0.007474167039617896,55,31696,jps,
None,22,50,50,1978,1923,0.07878879096824676,55,190576,bf,
None,22,50,51,1978,1923,0.016268291044980288,55,271824,spfa,
None,22,50,51,265,204,0.0025918749161064625,60,46960,da2,
None,22,50,51,1703,1644,0.019338333979249,59,205752,a2,
None,22,50,52,1975,1920,0.21830066700931638,55,123304,lee,
None,22,50,34,236,134,0.0013277499238029122,102,10648,literbs,MERGEINTRAIL R:108
None,22,50,64,263,152,0.0015736670466139913,111,11240,literbs-pythag,MERGEPOINT R:120
None,22,50,33,236,135,0.0015934580005705357,101,10640,literbs-pruned,MERGEDIRECT R:108
None,22,50,35,291,192,0.003229666966944933,99,11440,literbs-pruned-spacing,MERGEDIRECT R:139
None,22,50,52,297,240,0.0008610830409452319,57,9256,literbs-8,MERGEPOINT R:56
None,22,50,52,297,240,0.0009591249981895089,57,9256,literbs-8-pruned,MERGEDIRECT R:56
None,22,50,54,330,261,0.0034833330428227782,69,12304,literbs-8-pruned-spacing,MERGEDIRECT R:84
None,22,50,53,290,233,0.001020708936266601,57,9160,literbs-8-pythag,MERGEPOINT R:55
None,22,50,53,290,233,0.0011038330849260092,57,9160,literbs-8-pythag-pruned,MERGEINTRAIL R:55
None,22,50,52,370,315,0.01110395893920213,55,60008,jps,
None,22,50,53,1975,1920,0.039603833109140396,55,190240,bf,
None,22,50,52,1975,1920,0.016673667007125914,55,273448,spfa,
None,22,50,52,240,181,0.0024600840406492352,58,42352,da2,
None,22,50,51,1753,1697,0.019779165973886847,56,206648,a2,
None,22,50,50,1966,1913,0.2160410830983892,53,123832,lee,
None,22,50,42,610,508,0.0046175000024959445,102,26104,literbs,MERGEINTRAIL R:440
None,22,50,64,357,246,0.0023241250310093164,111,17792,literbs-pythag,MERGEPOINT R:197
None,22,50,40,610,509,0.0052414999809116125,101,26096,literbs-pruned,MERGEINTRAIL R:440
None,22,50,49,364,263,0.004052165895700455,101,12944,literbs-pruned-spacing,MERGEINTRAIL R:165
None,22,50,50,274,221,0.0008157920092344284,53,8720,literbs-8,MERGEPOINT R:52
None,22,50,50,274,221,0.0008736669551581144,53,8720,literbs-8-pruned,MERGEDIRECT R:52
None,22,50,51,675,606,0.006621874985285103,69,23976,literbs-8-pruned-spacing,MERGEDIRECT R:188
None,22,50,50,274,221,0.0009540829341858625,53,8720,literbs-8-pythag,MERGEPOINT R:52
None,22,50,50,274,221,0.0010330420918762684,53,8720,literbs-8-pythag-pruned,MERGEDIRECT R:52
None,22,50,50,244,191,0.005339124938473105,53,29808,jps,
None,22,50,51,1966,1913,0.0593604170717299,53,188896,bf,
