seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,26,50,51,226,163,0.002304124995134771,62,32992,da2,
None,26,50,51,1357,1295,0.013701291056349874,62,102792,a2,
None,26,50,52,1876,1821,0.1882497079204768,55,123304,lee,
None,26,50,54,327,203,0.0019455000292509794,124,17512,literbs,MERGEINTRAIL R:176
None,26,50,60,468,345,0.0034499160246923566,123,20072,literbs-pythag,MERGEPOINT R:299
None,26,50,48,327,206,0.002465749974362552,121,17360,literbs-pruned,MERGEDIRECT R:176
None,26,50,48,600,497,0.008026041905395687,103,31112,literbs-pruned-spacing,MERGEDIRECT R:426
None,26,50,53,302,239,0.0009228329872712493,63,9456,literbs-8,MERGEPOINT R:62
None,26,50,53,302,240,0.0010320839937776327,62,9448,literbs-8-pruned,MERGEDIRECT R:62
None,26,50,57,748,657,0.009451208054088056,91,34304,literbs-8-pruned-spacing,MERGEINTRAIL R:432
None,26,50,53,269,210,0.0009959579911082983,59,8584,literbs-8-pythag,MERGEPOINT R:57
None,26,50,53,269,210,0.0010752080706879497,59,8584,literbs-8-pythag-pruned,MERGEINTRAIL R:57
None,26,50,53,345,290,0.010009458987042308,55,60904,jps,
None,26,50,53,1876,1821,0.07409970893058926,55,179824,bf,
None,26,50,53,1876,1821,0.015469584031961858,55,253792,spfa,
None,26,50,51,221,162,0.002345459070056677,58,32944,da2,
None,26,50,51,1333,1275,0.013388957944698632,58,102760,a2,
None,26,50,50,1872,1816,0.18705845798831433,56,123304,lee,
None,26,50,45,523,403,0.003665875061415136,120,20856,literbs,MERGEINTRAIL R:348
None,26,50,47,757,656,0.006716332980431616,101,33880,literbs-pythag,MERGEPOINT R:609
None,26,50,45,523,406,0.004326125024817884,117,20832,literbs-pruned,MERGEDIRECT R:348
None,26,50,39,526,421,0.006964457919821143,105,20584,literbs-pruned-spacing,MERGEINTRAIL R:364
None,26,50,52,319,255,0.0009454160463064909,64,9768,literbs-8,MERGEPOINT R:62
None,26,50,52,319,255,0.0009950419189408422,64,9768,literbs-8-pruned,MERGEINTRAIL R:62
None,26,50,55,811,731,0.010018167085945606,80,30760,literbs-8-pruned-spacing,MERGEINTRAIL R:424
None,26,50,53,284,224,0.0010080410866066813,60,8888,literbs-8-pythag,MERGEPOINT R:58
None,26,50,54,284,225,0.0011087920283898711,59,8872,literbs-8-pythag-pruned,MERGEINTRAIL R:58
None,26,50,51,399,344,0.010526792029850185,55,59248,jps,
None,26,50,51,1872,1816,0.0749072500038892,56,178816,bf,
None,26,50,51,1872,1816,0.015428125043399632,56,252672,spfa,
None,26,50,51,244,182,0.002511334023438394,61,33224,da2,
None,26,50,51,1295,1234,0.013214832986705005,61,98112,a2,
None,26,50,53,1876,1820,0.19133524992503226,56,123832,lee,
None,26,50,45,764,648,0.006054291967302561,116,34120,literbs,MERGEINTRAIL R:581
None,26,50,60,279,166,0.0017445000121369958,113,11328,literbs-pythag,MERGEPOINT R:148
None,26,50,47,764,655,0.0070950830122455955,109,34032,literbs-pruned,MERGEINTRAIL R:581
None,26,50,37,510,411,0.006097416975535452,99,20424,literbs-pruned-spacing,MERGEINTRAIL R:285
None,26,50,53,277,215,0.0008742091013118625,62,8784,literbs-8,MERGEPOINT R:61
None,26,50,53,277,215,0.0009722920367494226,62,8784,literbs-8-pruned,MERGEDIRECT R:61
None,26,50,48,392,319,0.00468512496445328,73,13168,literbs-8-pruned-spacing,MERGEDIRECT R:141
None,26,50,53,264,206,0.0009561249753460288,58,8424,literbs-8-pythag,MERGEPOINT R:56
None,26,50,54,264,207,0.0010769589571282268,57,8416,literbs-8-pythag-pruned,MERGEINTRAIL R:56
None,26,50,53,344,289,0.008399624959565699,55,60016,jps,
None,26,50,53,1876,1820,0.07571366697084159,56,179152,bf,
None,26,50,53,1876,1820,0.01580375002231449,56,254128,spfa,
None,26,50,51,212,154,0.002460750052705407,57,32704,da2,
None,26,50,50,1172,1115,0.011099707917310297,57,93392,a2,
