seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,14,50,49,259,205,0.002390792011283338,53,42664,da2,
None,14,50,48,1740,1687,0.01858958404045552,53,193544,a2,
None,14,50,50,2167,2114,0.28736475005280226,53,123832,lee,
None,14,50,35,295,193,0.00158633291721344,102,11840,literbs,MERGEINTRAIL R:135
None,14,50,54,250,151,0.0013022919883951545,99,10968,literbs-pythag,MERGEPOINT R:97
None,14,50,31,295,194,0.0019470829283818603,101,11832,literbs-pruned,MERGEDIRECT R:135
None,14,50,38,274,169,0.003151249955408275,105,11464,literbs-pruned-spacing,MERGEDIRECT R:105
None,14,50,50,311,257,0.0008437079377472401,54,9312,literbs-8,MERGEPOINT R:52
None,14,50,50,311,257,0.0009317080257460475,54,9312,literbs-8-pruned,MERGEINTRAIL R:52
None,14,50,49,341,275,0.003904417040757835,66,10216,literbs-8-pruned-spacing,MERGEDIRECT R:67
None,14,50,50,299,246,0.0009802080458030105,53,9176,literbs-8-pythag,MERGEPOINT R:51
None,14,50,50,299,246,0.0010515409521758556,53,9176,literbs-8-pythag-pruned,MERGEINTRAIL R:51
None,14,50,50,277,225,0.006995250005275011,52,31832,jps,
None,14,50,48,2167,2114,0.0525727499043569,53,214880,bf,
None,14,50,48,2167,2114,0.018539541051723063,53,309848,spfa,
None,14,50,49,263,209,0.0023391660070046782,53,42160,da2,
None,14,50,49,1832,1781,0.02023833303246647,51,192880,a2,
None,14,50,49,2166,2115,0.2876296249451116,51,123832,lee,
None,14,50,27,230,124,0.0012592499842867255,106,10592,literbs,MERGEINTRAIL R:103
None,14,50,56,332,225,0.0018433750374242663,107,12488,literbs-pythag,MERGEPOINT R:144
None,14,50,23,230,127,0.0015457500703632832,103,10472,literbs-pruned,MERGEDIRECT R:103
None,14,50,40,317,214,0.0037725840229541063,103,12304,literbs-pruned-spacing,MERGEINTRAIL R:121
None,14,50,49,305,252,0.0008309590630233288,53,9208,literbs-8,MERGEPOINT R:52
None,14,50,49,305,252,0.0009071249514818192,53,9208,literbs-8-pruned,MERGEDIRECT R:52
None,14,50,50,361,292,0.004317165934480727,69,10560,literbs-8-pruned-spacing,MERGEINTRAIL R:72
None,14,50,51,305,252,0.000979500007815659,53,9208,literbs-8-pythag,MERGEPOINT R:52
None,14,50,51,305,252,0.0010616249637678266,53,9208,literbs-8-pythag-pruned,MERGEDIRECT R:52
None,14,50,49,227,176,0.005175166996195912,51,30040,jps,
None,14,50,49,2166,2115,0.05477308400440961,51,215064,bf,
None,14,50,49,2166,2115,0.01847075007390231,51,311544,spfa,
None,14,50,52,248,187,0.0024614579742774367,60,42424,da2,
None,14,50,50,1919,1860,0.021130000008270144,59,193440,a2,
None,14,50,51,2165,2112,0.289386042044498,53,123832,lee,
None,14,50,18,251,149,0.0012176251038908958,102,11032,literbs,MERGEINTRAIL R:99
None,14,50,62,306,199,0.001676207990385592,107,11984,literbs-pythag,MERGEPOINT R:134
None,14,50,18,251,150,0.0015219580382108688,101,11024,literbs-pruned,MERGEDIRECT R:99
None,14,50,30,268,169,0.003035792033188045,99,11296,literbs-pruned-spacing,MERGEDIRECT R:97
None,14,50,52,320,263,0.0008747089887037873,57,9696,literbs-8,MERGEPOINT R:56
None,14,50,51,320,264,0.0009623749647289515,56,9688,literbs-8-pruned,MERGEDIRECT R:56
None,14,50,48,362,290,0.0042909999610856175,72,10664,literbs-8-pruned-spacing,MERGEDIRECT R:79
None,14,50,51,294,241,0.0009744579438120127,53,9120,literbs-8-pythag,MERGEPOINT R:52
None,14,50,51,294,241,0.001071042031981051,53,9120,literbs-8-pythag-pruned,MERGEDIRECT R:52
None,14,50,51,274,221,0.005728415912017226,53,30216,jps,
None,14,50,51,2165,2112,0.054928041994571686,53,215552,bf,
None,14,50,50,2165,2112,0.018757208017632365,53,312088,spfa,
None,14,50,51,270,214,0.0025559579953551292,55,42712,da2,
None,14,50,50,1856,1801,0.020617792033590376,55,191984,a2,
None,14,50,52,2164,2110,0.2869782499037683,54,123832,lee,
None,14,50,24,232,130,0.0012357078958302736,102,10552,literbs,MERGEINTRAIL R:99
None,14,50,57,246,147,0.001310083083808422,99,10784,literbs-pythag,MERGEPOINT R:97
None,14,50,25,232,131,0.0015245419926941395,101,10544,literbs-pruned,MERGEDIRECT R:99
None,14,50,39,266,163,0.003003624966368079,103,11432,literbs-pruned-spacing,MERGEDIRECT R:103
None,14,50,51,333,277,0.0008825839031487703,56,9952,literbs-8,MERGEPOINT R:55
None,14,50,51,333,277,0.0009774999925866723,56,9952,literbs-8-pruned,MERGEDIRECT R:55
None,14,50,52,333,267,0.0039027919992804527,66,10048,literbs-8-pruned-spacing,MERGEDIRECT R:66
None,14,50,52,309,255,0.0009987079538404942,54,9472,literbs-8-pythag,MERGEPOINT R:52
None,14,50,52,309,255,0.0010627919109538198,54,9472,literbs-8-pythag-pruned,MERGEINTRAIL R:52
None,14,50,51,359,306,0.0134709159610793,53,66680,jps,
None,14,50,51,2165,2111,34.61531433404889,54,214960,bf,
None,14,50,51,2165,2111,0.01852837495971471,54,311192,spfa,
None,14,50,51,274,220,0.0025174999609589577,53,42792,da2,
None,14,50,51,1732,1679,0.018208125024102628,53,192432,a2,
None,14,50,51,2168,2115,0.28725650010164827,53,123832,lee,
None,14,50,31,295,191,0.001477415906265378,104,11856,literbs,MERGEINTRAIL R:120
None,14,50,62,254,155,0.0013096670154482126,99,10984,literbs-pythag,MERGEPOINT R:98
None,14,50,32,295,192,0.0018252499867230654,103,11848,literbs-pruned,MERGEINTRAIL R:120
None,14,50,34,262,163,0.003018709016032517,99,11208,literbs-pruned-spacing,MERGEDIRECT R:97
None,14,50,49,307,254,0.0009055420523509383,53,9248,literbs-8,MERGEPOINT R:52
None,14,50,49,307,254,0.000918750069104135,53,9248,literbs-8-pruned,MERGEDIRECT R:52
None,14,50,50,346,280,0.003978124936111271,66,10288,literbs-8-pruned-spacing,MERGEDIRECT R:67
None,14,50,51,305,252,0.000984666054137051,53,9216,literbs-8-pythag,MERGEPOINT R:52
None,14,50,51,305,252,0.0010528330458328128,53,9216,literbs-8-pythag-pruned,MERGEDIRECT R:52
None,14,50,51,297,244,0.009069500025361776,53,34264,jps,
None,14,50,49,2169,2116,30.091089750058018,53,214960,bf,
None,14,50,51,2169,2116,0.018925542011857033,53,312200,spfa,
None,14,50,51,255,199,0.002462957985699177,55,42664,da2,
None,14,50,51,1884,1830,0.020812083035707474,54,193824,a2,
None,14,50,51,2164,2110,0.2849863750161603,54,123832,lee,
None,14,50,24,240,140,0.0012899169232696295,100,10720,literbs,MERGEINTRAIL R:97
None,14,50,61,245,142,0.0013965830439701676,103,10832,literbs-pythag,MERGEPOINT R:102
None,14,50,25,240,141,0.0016055000014603138,99,10712,literbs-pruned,MERGEDIRECT R:97
None,14,50,44,423,310,0.004863040987402201,113,19288,literbs-pruned-spacing,MERGEDIRECT R:170
None,14,50,50,313,258,0.0009059159783646464,55,9544,literbs-8,MERGEPOINT R:54
None,14,50,50,313,258,0.0009346659062430263,55,9544,literbs-8-pruned,MERGEDIRECT R:54
None,14,50,54,348,276,0.0040499590104445815,72,10408,literbs-8-pruned-spacing,MERGEDIRECT R:81
None,14,50,51,301,246,0.0009907908970490098,55,9192,literbs-8-pythag,MERGEPOINT R:54
None,14,50,51,301,246,0.0011018329532817006,55,9192,literbs-8-pythag-pruned,MERGEDIRECT R:54
None,14,50,51,270,216,0.006354207987897098,54,30776,jps,
None,14,50,51,2164,2110,0.05616970802657306,54,216056,bf,
None,14,50,51,2164,2110,0.018361208029091358,54,310688,spfa,
None,14,50,48,256,197,0.0025983339874073863,58,42624,da2,
None,14,50,47,1849,1791,0.019843666930682957,58,192824,a2,
None,14,50,49,2165,2111,0.2892349159810692,54,123832,lee,
None,14,50,25,453,343,0.002570207929238677,110,19272,literbs,MERGEINTRAIL R:234
None,14,50,60,317,212,0.0017659999430179596,105,12280,literbs-pythag,MERGEPOINT R:130
None,14,50,21,453,350,0.0030135420383885503,103,19120,literbs-pruned,MERGEINTRAIL R:234
None,14,50,41,273,170,0.0031267920276150107,103,11520,literbs-pruned-spacing,MERGEDIRECT R:103
None,14,50,51,318,262,0.0008797090267762542,56,9640,literbs-8,MERGEPOINT R:55
None,14,50,51,318,262,0.0009521669708192348,56,9640,literbs-8-pruned,MERGEDIRECT R:55
None,14,50,51,364,291,0.004250416997820139,73,10888,literbs-8-pruned-spacing,MERGEDIRECT R:77
None,14,50,49,311,257,0.0010017079766839743,54,9552,literbs-8-pythag,MERGEPOINT R:53
None,14,50,49,311,257,0.0010765830520540476,54,9552,literbs-8-pythag-pruned,MERGEDIRECT R:53
None,14,50,51,345,292,0.011779707972891629,53,60888,jps,
None,14,50,50,2165,2111,0.05765179102309048,54,216224,bf,
None,14,50,49,2165,2111,0.018637250061146915,54,311640,spfa,
None,14,50,50,276,224,0.002553375088609755,51,42296,da2,
None,14,50,49,1891,1840,0.021636417019180954,51,193104,a2,
None,14,50,49,2160,2109,0.2843110839603469,51,123832,lee,
None,14,50,26,276,176,0.001457915990613401,100,11400,literbs,MERGEINTRAIL R:121
None,14,50,61,265,164,0.001351832994259894,101,11280,literbs-pythag,MERGEPOINT R:100
None,14,50,23,276,177,0.0018109589582309127,99,11392,literbs-pruned,MERGEDIRECT R:121
None,14,50,45,264,163,0.0030204160138964653,101,11080,literbs-pruned-spacing,MERGEDIRECT R:99
None,14,50,49,297,246,0.0008428749861195683,51,9096,literbs-8,MERGEPOINT R:49
None,14,50,49,297,246,0.000844749971292913,51,9096,literbs-8-pruned,MERGEINTRAIL R:49
None,14,50,45,343,275,0.00395333394408226,68,10088,literbs-8-pruned-spacing,MERGEDIRECT R:72
None,14,50,49,297,246,0.0009220420615747571,51,9096,literbs-8-pythag,MERGEPOINT R:49
None,14,50,49,297,246,0.0010265420423820615,51,9096,literbs-8-pythag-pruned,MERGEINTRAIL R:49
None,14,50,49,215,164,0.0043739170068874955,51,29736,jps,
None,14,50,49,2160,2109,0.0535972910001874,51,212992,bf,
None,14,50,49,2160,2109,0.018404582981020212,51,309976,spfa,
None,14,50,49,242,181,0.002404834027402103,60,42544,da2,
None,14,50,49,1993,1935,0.022978499997407198,58,194272,a2,
None,14,50,51,2167,2113,0.2893203749554232,54,123832,lee,
None,14,50,27,228,128,0.0011882500257343054,100,10472,literbs,MERGEINTRAIL R:97
None,14,50,57,245,142,0.0013301250291988254,103,10912,literbs-pythag,MERGEPOINT R:103
None,14,50,27,228,129,0.0014657500432804227,99,10464,literbs-pruned,MERGEDIRECT R:97
None,14,50,49,253,152,0.002870792057365179,101,11048,literbs-pruned-spacing,MERGEDIRECT R:99
None,14,50,53,324,264,0.0008880419190973043,60,9688,literbs-8,MERGEPOINT R:59
None,14,50,53,324,264,0.0009930409723892808,60,9688,literbs-8-pruned,MERGEDIRECT R:59
None,14,50,49,323,254,0.003652125014923513,69,9912,literbs-8-pruned-spacing,MERGEDIRECT R:71
None,14,50,53,297,241,0.000995707930997014,56,9168,literbs-8-pythag,MERGEPOINT R:54
None,14,50,53,297,241,0.0010765829356387258,56,9168,literbs-8-pythag-pruned,MERGEINTRAIL R:54
None,14,50,51,294,241,0.007273750030435622,53,31992,jps,
None,14,50,50,2167,2113,0.05568879109341651,54,215664,bf,
None,14,50,51,2167,2113,0.01820966601371765,54,311024,spfa,
None,14,50,49,260,200,0.002407624968327582,59,42800,da2,
None,14,50,49,1911,1854,0.02151445799972862,57,193440,a2,
None,14,50,49,2160,2109,0.28781312494538724,51,123832,lee,
None,14,50,26,242,140,0.0012165409279987216,102,10792,literbs,MERGEINTRAIL R:103
None,14,50,64,274,169,0.0014795410679653287,105,11392,literbs-pythag,MERGEPOINT R:115
None,14,50,25,242,141,0.0014972909120842814,101,10784,literbs-pruned,MERGEDIRECT R:103
None,14,50,57,292,183,0.0033669580006971955,109,11728,literbs-pruned-spacing,MERGEDIRECT R:119
None,14,50,49,311,257,0.0008674999698996544,54,9344,literbs-8,MERGEPOINT R:56
None,14,50,49,311,257,0.0009692920139059424,54,9344,literbs-8-pruned,MERGEINTRAIL R:56
None,14,50,47,494,423,0.005272125010378659,71,15192,literbs-8-pruned-spacing,MERGEINTRAIL R:119
None,14,50,50,289,237,0.0009542079642415047,52,9024,literbs-8-pythag,MERGEPOINT R:50
None,14,50,50,289,237,0.001042374991811812,52,9024,literbs-8-pythag-pruned,MERGEINTRAIL R:50
None,14,50,49,196,145,0.003422875073738396,51,29520,jps,
None,14,50,49,2160,2109,0.06691166595555842,51,214840,bf,
None,14,50,49,2160,2109,0.018497916986234486,51,310984,spfa,
None,14,50,50,291,232,0.0025089579867199063,58,48064,da2,
None,14,50,49,2114,2056,0.0246251659700647,58,199192,a2,
None,14,50,51,2162,2108,0.2879277910105884,54,123832,lee,
None,14,50,35,388,286,0.002122459001839161,102,18432,literbs,MERGEINTRAIL R:180
None,14,50,55,308,205,0.001725790905766189,103,12000,literbs-pythag,MERGEPOINT R:135
None,14,50,34,388,287,0.0025454999413341284,101,18424,literbs-pruned,MERGEINTRAIL R:180
None,14,50,43,254,155,0.002943832892924547,99,10976,literbs-pruned-spacing,MERGEDIRECT R:99
None,14,50,53,326,267,0.0009189579868689179,59,9696,literbs-8,MERGEPOINT R:58
None,14,50,53,326,267,0.0009937079157680273,59,9696,literbs-8-pruned,MERGEDIRECT R:58
None,14,50,54,348,272,0.003943083924241364,76,10472,literbs-8-pruned-spacing,MERGEDIRECT R:81
None,14,50,53,304,249,0.0010197910014539957,55,9320,literbs-8-pythag,MERGEPOINT R:54
None,14,50,53,304,249,0.0010914159938693047,55,9320,literbs-8-pythag-pruned,MERGEDIRECT R:54
None,14,50,51,333,279,0.009421875001862645,54,35184,jps,
None,14,50,50,2162,2108,0.03216479206457734,54,215440,bf,
None,14,50,51,2162,2108,0.01843608298804611,54,310968,spfa,
None,14,50,52,291,234,0.0025830829981714487,56,48096,da2,
None,14,50,51,1876,1822,0.020764874992892146,54,193824,a2,
None,14,50,51,2170,2117,0.28809295897372067,53,123832,lee,
None,14,50,32,255,149,0.0012740000383928418,106,11160,literbs,MERGEDIRECT R:104
None,14,50,67,275,164,0.0014440410304814577,111,11600,literbs-pythag,MERGEPOINT R:110
None,14,50,33,255,150,0.001542333047837019,105,11152,literbs-pruned,MERGEDIRECT R:104
None,14,50,37,283,184,0.0033895419910550117,99,11736,literbs-pruned-spacing,MERGEDIRECT R:103
None,14,50,49,317,263,0.0008382080122828484,54,9592,literbs-8,MERGEPOINT R:53
None,14,50,49,317,263,0.0009102500043809414,54,9592,literbs-8-pruned,MERGEDIRECT R:53
None,14,50,48,353,291,0.004224458010867238,62,10504,literbs-8-pruned-spacing,MERGEDIRECT R:63
None,14,50,51,310,256,0.001000415999442339,54,9488,literbs-8-pythag,MERGEPOINT R:52
None,14,50,51,310,256,0.0010893329745158553,54,9488,literbs-8-pythag-pruned,MERGEINTRAIL R:52
None,14,50,51,261,208,0.006853499915450811,53,30792,jps,
None,14,50,50,2170,2117,0.05639675003476441,53,215832,bf,
