seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,30,50,52,213,150,0.00240212504286319,62,32216,da2,
None,30,50,52,1223,1163,0.012918832944706082,60,101768,a2,
None,30,50,52,1779,1722,0.1637018749024719,57,123832,lee,
None,30,50,48,305,199,0.0022870840039104223,106,16680,literbs,MERGEINTRAIL R:204
None,30,50,56,339,222,0.0025054170982912183,117,17344,literbs-pythag,MERGEPOINT R:215
None,30,50,47,305,200,0.002630207920446992,105,16672,literbs-pruned,MERGEINTRAIL R:204
None,30,50,54,546,429,0.006633584038354456,117,25368,literbs-pruned-spacing,MERGEINTRAIL R:370
None,30,50,52,288,223,0.0009627079125493765,65,9088,literbs-8,MERGEPOINT R:67
None,30,50,52,288,223,0.0010429579997435212,65,9088,literbs-8-pruned,MERGEINTRAIL R:67
None,30,50,53,704,631,0.0085143749602139,73,28448,literbs-8-pruned-spacing,MERGEINTRAIL R:421
None,30,50,53,261,201,0.0009986659279093146,60,8432,literbs-8-pythag,MERGEPOINT R:58
None,30,50,53,261,203,0.0010837919544428587,58,8408,literbs-8-pythag-pruned,MERGEINTRAIL R:58
None,30,50,51,333,277,0.008589084027335048,56,30376,jps,
None,30,50,53,1780,1723,23.021187374950387,57,168480,bf,
None,30,50,52,1780,1723,0.014587166020646691,57,234528,spfa,
None,30,50,50,201,143,0.0023106670705601573,57,31944,da2,
None,30,50,49,1050,993,0.010191041976213455,57,93392,a2,
None,30,50,50,1774,1717,0.16304191597737372,57,134000,lee,
None,30,50,43,779,669,0.007090750033967197,110,34064,literbs,MERGEINTRAIL R:688
None,30,50,49,251,142,0.0017046669963747263,109,10864,literbs-pythag,MERGEPOINT R:139
None,30,50,42,779,672,0.007888250052928925,107,34040,literbs-pruned,MERGEDIRECT R:688
None,30,50,57,722,621,0.009852749994024634,101,33032,literbs-pruned-spacing,MERGEINTRAIL R:553
None,30,50,51,272,211,0.0008863750845193863,61,8728,literbs-8,MERGEPOINT R:59
None,30,50,50,272,212,0.0009332919726148248,60,8712,literbs-8-pruned,MERGEINTRAIL R:59
None,30,50,48,997,924,0.017096166964620352,73,64208,literbs-8-pruned-spacing,MERGEINTRAIL R:962
None,30,50,48,254,196,0.0009602500358596444,58,8200,literbs-8-pythag,MERGEPOINT R:56
None,30,50,48,254,196,0.0010618750238791108,58,8200,literbs-8-pythag-pruned,MERGEINTRAIL R:56
None,30,50,50,290,233,0.00616570794954896,57,28936,jps,
None,30,50,48,1774,1717,0.08007187501061708,57,167896,bf,
None,30,50,51,1774,1717,0.014474333031103015,57,232736,spfa,
None,30,50,51,217,156,0.002489333041012287,60,32152,da2,
None,30,50,49,1072,1012,0.010372749995440245,60,93552,a2,
None,30,50,51,1778,1720,0.16590287489816546,58,133152,lee,
None,30,50,67,566,436,0.004261458059772849,130,30792,literbs,MERGEINTRAIL R:398
None,30,50,48,499,388,0.004303874913603067,111,20184,literbs-pythag,MERGEPOINT R:381
None,30,50,57,566,447,0.0049284580163657665,119,30560,literbs-pruned,MERGEINTRAIL R:398
None,30,50,65,688,563,0.00968816690146923,125,32920,literbs-pruned-spacing,MERGEINTRAIL R:560
None,30,50,52,276,209,0.0009242919040843844,67,8952,literbs-8,MERGEPOINT R:65
None,30,50,52,276,210,0.0010104170069098473,66,8944,literbs-8-pruned,MERGEINTRAIL R:65
None,30,50,67,1117,1028,0.017785832984372973,89,79008,literbs-8-pruned-spacing,MERGEINTRAIL R:837
None,30,50,57,309,237,0.0012042500311508775,72,9672,literbs-8-pythag,MERGEPOINT R:76
None,30,50,57,309,238,0.001355040934868157,71,9600,literbs-8-pythag-pruned,MERGEINTRAIL R:76
