seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,12,50,49,316,262,0.0009128330275416374,54,9608,literbs-8-pruned,MERGEDIRECT R:53
None,12,50,51,429,365,0.004739084048196673,64,14224,literbs-8-pruned-spacing,MERGEDIRECT R:90
None,12,50,50,307,255,0.0009769999887794256,52,9448,literbs-8-pythag,MERGEPOINT R:51
None,12,50,50,307,255,0.0010664999717846513,52,9448,literbs-8-pythag-pruned,MERGEDIRECT R:51
None,12,50,49,209,158,0.003962791990488768,51,29472,jps,
None,12,50,49,2211,2160,0.05785158392973244,51,222288,bf,
None,12,50,49,2211,2160,0.01872212497983128,51,320560,spfa,
None,12,50,49,266,209,0.002438582945615053,56,42888,da2,
None,12,50,49,2096,2042,0.024126166943460703,54,195520,a2,
None,12,50,51,2210,2157,0.30555637495126575,53,123832,lee,
None,12,50,21,522,422,0.003003207966685295,100,20920,literbs,MERGEINTRAIL R:284
None,12,50,59,264,165,0.0013419579481706023,99,11160,literbs-pythag,MERGEPOINT R:97
None,12,50,21,522,423,0.003547416999936104,99,20912,literbs-pruned,MERGEINTRAIL R:284
None,12,50,37,271,172,0.0032134579960256815,99,11360,literbs-pruned-spacing,MERGEDIRECT R:97
None,12,50,51,313,259,0.000840167049318552,54,9472,literbs-8,MERGEPOINT R:52
None,12,50,51,313,259,0.0009182500652968884,54,9472,literbs-8-pruned,MERGEINTRAIL R:52
None,12,50,51,361,297,0.0042772500310093164,64,10720,literbs-8-pruned-spacing,MERGEDIRECT R:63
None,12,50,50,313,259,0.0010006659431383014,54,9464,literbs-8-pythag,MERGEPOINT R:53
None,12,50,50,313,259,0.001093790982849896,54,9464,literbs-8-pythag-pruned,MERGEDIRECT R:53
None,12,50,51,245,192,0.005722290952689946,53,29768,jps,
None,12,50,49,2210,2157,0.0449758330360055,53,221824,bf,
None,12,50,49,2210,2157,0.018859750009141862,53,320992,spfa,
None,12,50,49,258,202,0.0023843749659135938,55,42624,da2,
None,12,50,49,2044,1991,0.02302537497598678,53,193712,a2,
None,12,50,49,2211,2158,0.34449424990452826,53,123832,lee,
None,12,50,22,237,135,0.0011825419496744871,102,10680,literbs,MERGEINTRAIL R:99
None,12,50,57,249,148,0.0013130840379744768,101,10872,literbs-pythag,MERGEPOINT R:100
None,12,50,23,237,136,0.0014997079269960523,101,10672,literbs-pruned,MERGEDIRECT R:99
None,12,50,27,264,165,0.0030952920205891132,99,11192,literbs-pruned-spacing,MERGEDIRECT R:99
None,12,50,51,313,257,0.0008580419234931469,56,9552,literbs-8,MERGEPOINT R:55
None,12,50,52,313,258,0.0009463749593123794,55,9536,literbs-8-pruned,MERGEDIRECT R:55
None,12,50,47,339,272,0.003942250041291118,67,10176,literbs-8-pruned-spacing,MERGEDIRECT R:69
None,12,50,50,309,253,0.0010182500118389726,56,9336,literbs-8-pythag,MERGEPOINT R:54
None,12,50,50,309,253,0.0010784158948808908,56,9336,literbs-8-pythag-pruned,MERGEDIRECT R:54
None,12,50,50,348,295,0.01049545791465789,53,62624,jps,
None,12,50,49,2211,2158,0.056852250010706484,53,222776,bf,
None,12,50,49,2211,2158,0.0187931249383837,53,321496,spfa,
None,12,50,49,275,220,0.002420915989205241,54,43000,da2,
None,12,50,48,2049,1995,0.02250216598622501,54,193664,a2,
None,12,50,49,2216,2164,0.30367783398833126,52,123832,lee,
None,12,50,27,231,127,0.0011639170115813613,104,10536,literbs,MERGEINTRAIL R:101
None,12,50,61,257,152,0.0013499580090865493,105,11304,literbs-pythag,MERGEPOINT R:103
None,12,50,27,231,128,0.0014964169822633266,103,10528,literbs-pruned,MERGEDIRECT R:101
None,12,50,37,292,189,0.0034958330215886235,103,11792,literbs-pruned-spacing,MERGEDIRECT R:105
None,12,50,51,310,256,0.0008530420018360019,54,9480,literbs-8,MERGEPOINT R:52
None,12,50,51,310,256,0.0009037500713020563,54,9480,literbs-8-pruned,MERGEINTRAIL R:52
None,12,50,48,340,278,0.004063375061377883,62,10160,literbs-8-pruned-spacing,MERGEINTRAIL R:61
None,12,50,49,313,261,0.000980083947069943,52,9536,literbs-8-pythag,MERGEPOINT R:51
None,12,50,49,313,261,0.0010577499633654952,52,9536,literbs-8-pythag-pruned,MERGEDIRECT R:51
None,12,50,50,249,197,0.0065795829286798835,52,30688,jps,
None,12,50,49,2216,2164,0.0445128750288859,52,223016,bf,
None,12,50,49,2216,2164,0.01872620894573629,52,321288,spfa,
None,12,50,50,275,221,0.0024355410132557154,53,42984,da2,
None,12,50,49,2068,2015,0.023331915959715843,53,195616,a2,
None,12,50,50,2211,2159,0.3037781660677865,52,123832,lee,
None,12,50,21,250,148,0.0012241669464856386,102,11024,literbs,MERGEINTRAIL R:99
None,12,50,57,260,159,0.0013284169835969806,101,11216,literbs-pythag,MERGEPOINT R:99
None,12,50,21,250,149,0.0015308329602703452,101,11016,literbs-pruned,MERGEDIRECT R:99
None,12,50,45,274,173,0.003249624976888299,101,11576,literbs-pruned-spacing,MERGEDIRECT R:99
None,12,50,50,324,269,0.000883916043676436,55,9592,literbs-8,MERGEPOINT R:54
None,12,50,50,324,269,0.0009343749843537807,55,9592,literbs-8-pruned,MERGEDIRECT R:54
None,12,50,53,345,283,0.0039261250058189034,62,10104,literbs-8-pruned-spacing,MERGEDIRECT R:62
None,12,50,50,309,257,0.0009643749799579382,52,9368,literbs-8-pythag,MERGEPOINT R:50
None,12,50,50,309,257,0.00105141696985811,52,9368,literbs-8-pythag-pruned,MERGEINTRAIL R:50
None,12,50,50,282,230,0.007985875010490417,52,31288,jps,
None,12,50,50,2211,2159,0.057351124938577414,52,222288,bf,
None,12,50,49,2211,2159,0.018836500006727874,52,321120,spfa,
None,12,50,51,254,197,0.002484500058926642,56,42600,da2,
None,12,50,51,1893,1839,0.02046929206699133,54,191304,a2,
None,12,50,51,2214,2161,0.30739533400628716,53,123832,lee,
None,12,50,17,234,132,0.001194208045490086,102,10592,literbs,MERGEINTRAIL R:99
None,12,50,53,504,405,0.002869499963708222,99,20336,literbs-pythag,MERGEPOINT R:234
None,12,50,17,234,133,0.0015337920049205422,101,10584,literbs-pruned,MERGEDIRECT R:99
None,12,50,37,258,159,0.0029518749797716737,99,11080,literbs-pruned-spacing,MERGEDIRECT R:101
None,12,50,52,327,268,0.0009289579465985298,59,9928,literbs-8,MERGEPOINT R:57
None,12,50,52,327,268,0.00097287492826581,59,9928,literbs-8-pruned,MERGEINTRAIL R:57
None,12,50,48,355,287,0.0038767079822719097,68,10504,literbs-8-pruned-spacing,MERGEDIRECT R:68
None,12,50,51,308,253,0.0010002079652622342,55,9304,literbs-8-pythag,MERGEPOINT R:54
None,12,50,51,308,253,0.0011247500078752637,55,9304,literbs-8-pythag-pruned,MERGEDIRECT R:54
None,12,50,51,255,202,0.005435832892544568,53,30048,jps,
None,12,50,50,2214,2161,0.03161070798523724,53,223392,bf,
None,12,50,50,2214,2161,0.01892075000796467,53,320768,spfa,
None,12,50,49,273,218,0.0024561670143157244,54,42928,da2,
None,12,50,49,2073,2021,0.023469583014957607,52,196208,a2,
None,12,50,49,2208,2156,0.30579670891165733,52,123832,lee,
None,12,50,12,252,150,0.001208542031235993,102,10992,literbs,MERGEINTRAIL R:99
None,12,50,58,283,178,0.001543792081065476,105,11632,literbs-pythag,MERGEPOINT R:119
None,12,50,12,252,151,0.0014356250176206231,101,10984,literbs-pruned,MERGEDIRECT R:99
None,12,50,30,275,172,0.0032267500646412373,103,11440,literbs-pruned-spacing,MERGEDIRECT R:101
None,12,50,51,309,254,0.0008432080503553152,55,9416,literbs-8,MERGEPOINT R:54
None,12,50,51,309,254,0.000937208067625761,55,9416,literbs-8-pruned,MERGEDIRECT R:54
None,12,50,55,351,281,0.004128749947994947,70,10208,literbs-8-pruned-spacing,MERGEDIRECT R:73
None,12,50,51,299,246,0.0009722920367494226,53,9136,literbs-8-pythag,MERGEPOINT R:51
None,12,50,51,299,246,0.0010354170808568597,53,9136,literbs-8-pythag-pruned,MERGEINTRAIL R:51
None,12,50,50,272,220,0.006643166998401284,52,30760,jps,
None,12,50,49,2208,2156,0.03325066703837365,52,222736,bf,
None,12,50,49,2208,2156,0.01880870806053281,52,319048,spfa,
None,12,50,49,282,226,0.002443792065605521,55,43136,da2,
None,12,50,49,2085,2032,0.023516250075772405,53,195896,a2,
None,12,50,50,2209,2157,0.30446066602598876,52,123832,lee,
None,12,50,25,255,147,0.0012506250059232116,108,11208,literbs,MERGEINTRAIL R:105
None,12,50,65,253,148,0.0013376249698922038,105,11144,literbs-pythag,MERGEPOINT R:103
None,12,50,21,255,152,0.0015175000298768282,103,11056,literbs-pruned,MERGEDIRECT R:105
None,12,50,35,292,191,0.00334379100240767,101,11808,literbs-pruned-spacing,MERGEDIRECT R:109
None,12,50,48,317,265,0.0008210840169340372,52,9568,literbs-8,MERGEPOINT R:51
None,12,50,48,317,265,0.0009286249987781048,52,9568,literbs-8-pruned,MERGEDIRECT R:51
None,12,50,51,376,302,0.004299625055864453,74,10880,literbs-8-pruned-spacing,MERGEINTRAIL R:81
None,12,50,50,305,253,0.0009711249731481075,52,9432,literbs-8-pythag,MERGEPOINT R:50
None,12,50,50,305,253,0.0010465419618412852,52,9432,literbs-8-pythag-pruned,MERGEINTRAIL R:50
None,12,50,50,258,206,0.00570466706994921,52,29728,jps,
None,12,50,50,2209,2157,0.046365875052288175,52,222624,bf,
None,12,50,50,2209,2157,0.01871741598006338,52,318936,spfa,
None,12,50,49,261,204,0.002465917030349374,56,42840,da2,
None,12,50,49,2085,2030,0.023462790995836258,55,195528,a2,
None,12,50,50,2207,2155,0.3032274160068482,52,123832,lee,
None,12,50,24,252,148,0.0012739170342683792,104,11016,literbs,MERGEINTRAIL R:110
None,12,50,55,244,145,0.0013220839900895953,99,10776,literbs-pythag,MERGEPOINT R:97
None,12,50,23,252,149,0.0015779170207679272,103,11008,literbs-pruned,MERGEDIRECT R:110
None,12,50,35,262,163,0.002938167075626552,99,11232,literbs-pruned-spacing,MERGEDIRECT R:97
None,12,50,49,307,254,0.0008077500388026237,53,9264,literbs-8,MERGEPOINT R:52
None,12,50,49,307,254,0.0008823750540614128,53,9264,literbs-8-pruned,MERGEDIRECT R:52
None,12,50,52,398,325,0.004488874925300479,73,13920,literbs-8-pruned-spacing,MERGEDIRECT R:86
None,12,50,50,300,248,0.0009681670926511288,52,9176,literbs-8-pythag,MERGEPOINT R:51
None,12,50,50,300,248,0.0010522090597078204,52,9176,literbs-8-pythag-pruned,MERGEDIRECT R:51
None,12,50,50,239,187,0.005080249975435436,52,29880,jps,
None,12,50,50,2207,2155,0.04476104211062193,52,221840,bf,
None,12,50,50,2207,2155,0.01871629199013114,52,320168,spfa,
None,12,50,51,275,219,0.0024227920221164823,55,43080,da2,
None,12,50,49,2031,1978,0.023017833940684795,53,193152,a2,
None,12,50,50,2213,2161,0.3054317500209436,52,123832,lee,
None,12,50,22,254,154,0.0012604580260813236,100,10976,literbs,MERGEINTRAIL R:105
None,12,50,63,256,157,0.001298666000366211,99,11152,literbs-pythag,MERGEPOINT R:97
None,12,50,23,254,155,0.0015112919500097632,99,10968,literbs-pruned,MERGEINTRAIL R:105
None,12,50,33,275,176,0.0031912080012261868,99,11392,literbs-pruned-spacing,MERGEDIRECT R:99
None,12,50,50,307,254,0.0008177499985322356,53,9248,literbs-8,MERGEPOINT R:51
None,12,50,50,307,254,0.0009046250488609076,53,9248,literbs-8-pruned,MERGEINTRAIL R:51
None,12,50,48,338,273,0.003974292078055441,65,10104,literbs-8-pruned-spacing,MERGEINTRAIL R:65
None,12,50,51,311,258,0.0009962499607354403,53,9424,literbs-8-pythag,MERGEPOINT R:52
None,12,50,51,311,258,0.001078292028978467,53,9424,literbs-8-pythag-pruned,MERGEDIRECT R:52
None,12,50,50,290,238,0.007589208078570664,52,32344,jps,
None,12,50,50,2213,2161,0.044525583973154426,52,221616,bf,
None,12,50,49,2213,2161,0.019113749964162707,52,320560,spfa,
None,12,50,49,271,211,0.0024241249775514007,59,42888,da2,
None,12,50,49,2066,2009,0.02334999991580844,57,194864,a2,
None,12,50,50,2214,2161,0.3054007909959182,53,123832,lee,
None,12,50,22,291,189,0.001486915978603065,102,11784,literbs,MERGEINTRAIL R:130
None,12,50,65,255,156,0.0012544170022010803,99,10952,literbs-pythag,MERGEPOINT R:97
None,12,50,19,291,190,0.0018088329816237092,101,11776,literbs-pruned,MERGEDIRECT R:130
None,12,50,35,282,181,0.0033023329451680183,101,11584,literbs-pruned-spacing,MERGEDIRECT R:101
None,12,50,51,337,279,0.0008933750214055181,58,10056,literbs-8,MERGEPOINT R:57
None,12,50,50,337,280,0.0009637080365791917,57,10048,literbs-8-pruned,MERGEDIRECT R:57
None,12,50,51,405,332,0.00483437511138618,73,13672,literbs-8-pruned-spacing,MERGEDIRECT R:83
None,12,50,51,314,260,0.0010336670093238354,54,9536,literbs-8-pythag,MERGEPOINT R:53
None,12,50,51,314,260,0.0010865420335903764,54,9536,literbs-8-pythag-pruned,MERGEDIRECT R:53
None,12,50,51,301,248,0.008456915966235101,53,32824,jps,
None,12,50,50,2214,2161,0.05689800006803125,53,223616,bf,
None,12,50,51,2214,2161,0.018963499926030636,53,321944,spfa,
None,12,50,50,254,194,0.002298792009241879,59,42680,da2,
None,12,50,50,1982,1925,0.02223020896781236,57,190808,a2,
None,12,50,51,2206,2153,0.3040855409344658,53,123832,lee,
None,12,50,20,252,152,0.0011442499235272408,100,10960,literbs,MERGEINTRAIL R:97
None,12,50,60,255,148,0.0013499159831553698,107,11096,literbs-pythag,MERGEPOINT R:106
None,12,50,20,252,153,0.0014204171020537615,99,10952,literbs-pruned,MERGEDIRECT R:97
None,12,50,34,258,157,0.0029461249941959977,101,11112,literbs-pruned-spacing,MERGEDIRECT R:101
None,12,50,51,318,262,0.0008520000847056508,56,9544,literbs-8,MERGEPOINT R:54
None,12,50,51,318,262,0.0009111249819397926,56,9544,literbs-8-pruned,MERGEINTRAIL R:54
None,12,50,51,367,296,0.004226749995723367,71,10960,literbs-8-pruned-spacing,MERGEDIRECT R:79
None,12,50,51,318,262,0.0010091669391840696,56,9560,literbs-8-pythag,MERGEPOINT R:55
None,12,50,51,318,262,0.001118167070671916,56,9560,literbs-8-pythag-pruned,MERGEDIRECT R:55
None,12,50,51,301,248,0.007844292093068361,53,33088,jps,
None,12,50,49,2206,2153,0.06854000000748783,53,222944,bf,
None,12,50,49,2206,2153,0.01875158294569701,53,319760,spfa,
None,12,50,50,254,198,0.0023759999312460423,55,42592,da2,
None,12,50,50,1882,1828,0.020661041024141014,54,189520,a2,
None,12,50,50,2210,2158,0.30360783403739333,52,123832,lee,
None,12,50,37,319,209,0.0015694999601691961,110,12448,literbs,MERGEDIRECT R:135
None,12,50,63,259,154,0.0013593750772997737,105,11136,literbs-pythag,MERGEPOINT R:104
None,12,50,35,319,212,0.0019067079992964864,107,12408,literbs-pruned,MERGEDIRECT R:135
None,12,50,41,268,161,0.003012249944731593,107,11320,literbs-pruned-spacing,MERGEDIRECT R:105
None,12,50,48,311,257,0.0008380000945180655,54,9480,literbs-8,MERGEPOINT R:53
None,12,50,48,311,257,0.0009189590346068144,54,9480,literbs-8-pruned,MERGEDIRECT R:53
None,12,50,50,323,255,0.0035717919236049056,68,9616,literbs-8-pruned-spacing,MERGEDIRECT R:70
None,12,50,51,306,253,0.000977249932475388,53,9248,literbs-8-pythag,MERGEPOINT R:51
None,12,50,51,306,253,0.0010681250132620335,53,9248,literbs-8-pythag-pruned,MERGEINTRAIL R:51
None,12,50,50,246,194,0.005831999937072396,52,30136,jps,
None,12,50,50,2210,2158,0.06803366600070149,52,223296,bf,
None,12,50,49,2210,2158,0.018926333053968847,52,320504,spfa,
None,12,50,50,261,204,0.0024344170233234763,56,42720,da2,
None,12,50,50,1798,1744,0.0189289579866454,54,190696,a2,
None,12,50,50,2211,2159,0.308081959025003,52,123832,lee,
None,12,50,25,245,143,0.0011632500682026148,102,10800,literbs,MERGEINTRAIL R:99
None,12,50,58,341,242,0.001742374966852367,99,12784,literbs-pythag,MERGEPOINT R:135
None,12,50,25,245,144,0.001485500019043684,101,10792,literbs-pruned,MERGEDIRECT R:99
None,12,50,39,283,182,0.003341207979246974,101,11544,literbs-pruned-spacing,MERGEDIRECT R:103
None,12,50,48,309,255,0.0008383749518543482,54,9416,literbs-8,MERGEPOINT R:53
None,12,50,49,309,256,0.0008892909390851855,53,9408,literbs-8-pruned,MERGEDIRECT R:53
None,12,50,52,329,264,0.003754375036805868,65,10048,literbs-8-pruned-spacing,MERGEINTRAIL R:68
None,12,50,49,306,253,0.0009797080419957638,53,9368,literbs-8-pythag,MERGEPOINT R:52
None,12,50,49,306,253,0.0010565000120550394,53,9368,literbs-8-pythag-pruned,MERGEDIRECT R:52
None,12,50,50,262,210,0.0056067080004140735,52,30016,jps,
None,12,50,50,2211,2159,0.05570199992507696,52,221952,bf,
None,12,50,50,2211,2159,0.018695791019126773,52,320672,spfa,
None,12,50,51,273,218,0.0023543749703094363,54,47800,da2,
None,12,50,50,1982,1928,0.021902833017520607,54,190696,a2,
None,12,50,50,2207,2154,0.30448137503117323,53,123832,lee,
None,12,50,19,234,134,0.001151332980953157,100,10584,literbs,MERGEINTRAIL R:97
None,12,50,59,264,161,0.001325041987001896,103,11304,literbs-pythag,MERGEPOINT R:101
None,12,50,19,234,135,0.0014824590180069208,99,10576,literbs-pruned,MERGEDIRECT R:97
None,12,50,35,269,168,0.003259874996729195,101,11352,literbs-pruned-spacing,MERGEDIRECT R:99
None,12,50,50,326,271,0.0008546670433133841,55,9840,literbs-8,MERGEPOINT R:54
None,12,50,50,326,271,0.0009211670840159059,55,9840,literbs-8-pruned,MERGEDIRECT R:54
None,12,50,48,361,294,0.004197083064354956,67,10768,literbs-8-pruned-spacing,MERGEDIRECT R:67
None,12,50,50,319,264,0.001024374971166253,55,9560,literbs-8-pythag,MERGEPOINT R:54
None,12,50,51,319,265,0.0010866670636460185,54,9552,literbs-8-pythag-pruned,MERGEDIRECT R:54
None,12,50,51,303,250,0.008089417009614408,53,33232,jps,
None,12,50,50,2207,2154,0.05662670894525945,53,222160,bf,
None,12,50,51,2207,2154,0.01873437489848584,53,318976,spfa,
None,12,50,51,319,263,0.0027582079637795687,55,48456,da2,
None,12,50,50,2132,2077,0.024721958092413843,55,200808,a2,
None,12,50,50,2212,2160,0.3048496670089662,52,123832,lee,
None,12,50,19,300,198,0.0013548749266192317,102,12080,literbs,MERGEINTRAIL R:118
None,12,50,58,256,155,0.001272958004847169,101,11080,literbs-pythag,MERGEPOINT R:99
None,12,50,20,300,199,0.0017010419396683574,101,12072,literbs-pruned,MERGEINTRAIL R:118
None,12,50,30,280,181,0.003358582966029644,99,11448,literbs-pruned-spacing,MERGEDIRECT R:97
None,12,50,51,314,258,0.0008386250119656324,56,9520,literbs-8,MERGEPOINT R:54
None,12,50,51,314,258,0.0009139999747276306,56,9520,literbs-8-pruned,MERGEINTRAIL R:54
None,12,50,46,359,289,0.004203582997433841,70,10432,literbs-8-pruned-spacing,MERGEDIRECT R:74
None,12,50,52,312,257,0.0010222919518128037,55,9496,literbs-8-pythag,MERGEPOINT R:54
None,12,50,52,312,257,0.001088332966901362,55,9496,literbs-8-pythag-pruned,MERGEDIRECT R:54
None,12,50,50,262,210,0.0067758329678326845,52,30976,jps,
None,12,50,50,2212,2160,0.032771209022030234,52,222680,bf,
None,12,50,50,2212,2160,0.018742459011264145,52,320280,spfa,
None,12,50,49,273,215,0.00284979201387614,57,47200,da2,
None,12,50,49,2118,2061,0.02456112508662045,57,199256,a2,
None,12,50,50,2215,2162,0.3074382919585332,53,123304,lee,
None,12,50,17,247,145,0.0011726249940693378,102,11016,literbs,MERGEDIRECT R:100
None,12,50,56,245,144,0.001279124990105629,101,10776,literbs-pythag,MERGEPOINT R:99
None,12,50,18,247,146,0.0014444170519709587,101,11008,literbs-pruned,MERGEDIRECT R:100
None,12,50,36,300,195,0.0035217920085415244,105,11960,literbs-pruned-spacing,MERGEINTRAIL R:116
None,12,50,51,323,263,0.0009099999442696571,60,9688,literbs-8,MERGEPOINT R:59
None,12,50,51,323,266,0.0009679589420557022,57,9648,literbs-8-pruned,MERGEDIRECT R:59
None,12,50,52,432,360,0.00465049990452826,72,14280,literbs-8-pruned-spacing,MERGEDIRECT R:101
None,12,50,51,305,251,0.0010259170085191727,54,9216,literbs-8-pythag,MERGEPOINT R:53
None,12,50,51,305,251,0.0010652919299900532,54,9216,literbs-8-pythag-pruned,MERGEDIRECT R:53
None,12,50,51,273,220,0.006352165946736932,53,30960,jps,
None,12,50,51,2215,2162,0.0453909580828622,53,223896,bf,
None,12,50,51,2215,2162,0.01869974995497614,53,321272,spfa,
None,12,50,49,283,225,0.0026084580458700657,57,48048,da2,
None,12,50,49,2088,2032,0.023804291966371238,56,196256,a2,
None,12,50,51,2217,2164,0.31079612497705966,53,123832,lee,
None,12,50,13,235,135,0.0011538329999893904,100,10584,literbs,MERGEINTRAIL R:97
None,12,50,57,259,154,0.0013599999947473407,105,11128,literbs-pythag,MERGEPOINT R:104
None,12,50,13,235,136,0.001533124945126474,99,10576,literbs-pruned,MERGEDIRECT R:97
None,12,50,31,272,171,0.003157875034958124,101,11408,literbs-pruned-spacing,MERGEDIRECT R:99
None,12,50,52,315,257,0.0008536250097677112,58,9536,literbs-8,MERGEPOINT R:56
None,12,50,52,315,257,0.0009298339718952775,58,9536,literbs-8-pruned,MERGEDIRECT R:56
None,12,50,50,329,267,0.003716333070769906,62,10000,literbs-8-pruned-spacing,MERGEDIRECT R:61
None,12,50,51,310,257,0.0009987499797716737,53,9480,literbs-8-pythag,MERGEPOINT R:52
None,12,50,51,310,257,0.001079707988537848,53,9480,literbs-8-pythag-pruned,MERGEDIRECT R:52
None,12,50,51,271,218,0.007187166949734092,53,31056,jps,
None,12,50,51,2217,2164,0.05897937505505979,53,223504,bf,
None,12,50,50,2217,2164,0.019196416018530726,53,321552,spfa,
None,12,50,49,260,202,0.002480665920302272,57,42688,da2,
None,12,50,49,1987,1931,0.022207040921784937,56,190024,a2,
None,12,50,50,2208,2156,0.303733249893412,52,123832,lee,
None,12,50,25,227,123,0.0012468340573832393,104,10584,literbs,MERGEINTRAIL R:101
None,12,50,63,255,154,0.0013468340039253235,101,11056,literbs-pythag,MERGEPOINT R:100
None,12,50,25,227,124,0.0015898330602794886,103,10576,literbs-pruned,MERGEDIRECT R:101
None,12,50,35,281,182,0.0033074161037802696,99,11432,literbs-pruned-spacing,MERGEDIRECT R:97
None,12,50,52,331,275,0.0008699579630047083,56,9880,literbs-8,MERGEPOINT R:55
None,12,50,53,331,276,0.0009447090560570359,55,9872,literbs-8-pruned,MERGEDIRECT R:55
None,12,50,52,352,286,0.0039002499543130398,66,10256,literbs-8-pruned-spacing,MERGEINTRAIL R:66
None,12,50,50,317,263,0.0009919160511344671,54,9512,literbs-8-pythag,MERGEPOINT R:52
None,12,50,51,317,264,0.001083458075299859,53,9496,literbs-8-pythag-pruned,MERGEDIRECT R:52
None,12,50,50,268,216,0.006456041010096669,52,31400,jps,
None,12,50,50,2208,2156,0.044382291031070054,52,222568,bf,
