seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,24,50,54,211,153,0.002235290943644941,57,32696,da2,
None,24,50,54,1460,1403,0.015247583040036261,57,209920,a2,
None,24,50,52,1920,1865,0.20198645791970193,55,123832,lee,
None,24,50,47,253,137,0.0015380410477519035,116,11088,literbs,MERGEINTRAIL R:137
None,24,50,58,803,694,0.007302999962121248,109,34504,literbs-pythag,MERGEPOINT R:669
None,24,50,48,253,138,0.001897791982628405,115,11080,literbs-pruned,MERGEINTRAIL R:137
None,24,50,66,686,565,0.009241332998499274,121,33184,literbs-pruned-spacing,MERGEDIRECT R:496
None,24,50,52,274,218,0.0008217500289902091,56,8576,literbs-8,MERGEPOINT R:55
None,24,50,52,274,218,0.0009090830571949482,56,8576,literbs-8-pruned,MERGEDIRECT R:55
None,24,50,65,847,767,0.010546625009737909,80,35744,literbs-8-pruned-spacing,MERGEINTRAIL R:492
None,24,50,52,268,211,0.0009917920688167214,57,8560,literbs-8-pythag,MERGEPOINT R:56
None,24,50,52,268,211,0.0010615420760586858,57,8560,literbs-8-pythag-pruned,MERGEDIRECT R:56
None,24,50,53,364,309,0.008418250014074147,55,60776,jps,
None,24,50,53,1920,1865,0.07592662493698299,55,184080,bf,
None,24,50,52,1920,1865,0.01585120800882578,55,264320,spfa,
None,24,50,52,224,162,0.002373458002693951,61,32376,da2,
None,24,50,50,1393,1332,0.014874457963742316,61,209640,a2,
None,24,50,50,1930,1876,0.2063274160027504,54,123304,lee,
None,24,50,41,473,359,0.0033609169768169522,114,19768,literbs,MERGEINTRAIL R:307
None,24,50,60,389,274,0.0023866669507697225,115,18464,literbs-pythag,MERGEPOINT R:191
None,24,50,38,473,362,0.003968000062741339,111,19744,literbs-pruned,MERGEINTRAIL R:307
None,24,50,53,361,242,0.00425729202106595,119,18320,literbs-pruned-spacing,MERGEINTRAIL R:188
None,24,50,51,293,231,0.0008876249194145203,62,9008,literbs-8,MERGEPOINT R:60
None,24,50,50,293,233,0.0009794159559533,60,8976,literbs-8-pruned,MERGEINTRAIL R:60
None,24,50,56,529,452,0.005520833074115217,77,18168,literbs-8-pruned-spacing,MERGEDIRECT R:174
