seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,17,50,51,263,204,0.0024971660459414124,58,42808,da2,
None,17,50,51,1934,1878,0.021919499966315925,56,198640,a2,
None,17,50,52,2089,2035,0.2546044579939917,54,123304,lee,
None,17,50,26,253,149,0.001394249964505434,104,11016,literbs,MERGEINTRAIL R:116
None,17,50,51,285,186,0.001712125027552247,99,11592,literbs-pythag,MERGEPOINT R:134
None,17,50,25,253,150,0.0017377500189468265,103,11008,literbs-pruned,MERGEDIRECT R:116
None,17,50,53,277,172,0.0032532080076634884,105,11528,literbs-pruned-spacing,MERGEDIRECT R:105
None,17,50,52,314,257,0.000893582939170301,57,9608,literbs-8,MERGEPOINT R:56
None,17,50,52,314,257,0.0009466250194236636,57,9608,literbs-8-pruned,MERGEDIRECT R:56
None,17,50,52,412,344,0.004483666969463229,68,13832,literbs-8-pruned-spacing,MERGEINTRAIL R:93
None,17,50,51,296,240,0.001024374971166253,56,9200,literbs-8-pythag,MERGEPOINT R:54
None,17,50,51,296,240,0.0010941249784082174,56,9200,literbs-8-pythag-pruned,MERGEDIRECT R:54
None,17,50,52,296,242,0.008912625024095178,54,31744,jps,
None,17,50,52,2089,2035,0.051991958054713905,54,204688,bf,
None,17,50,52,2089,2035,0.017672832938842475,54,294952,spfa,
None,17,50,52,253,194,0.002507500001229346,58,41992,da2,
None,17,50,51,1888,1832,0.02183849993161857,56,197752,a2,
None,17,50,49,2085,2030,0.2542240839684382,55,123832,lee,
None,17,50,26,316,206,0.0016844579949975014,110,12152,literbs,MERGEINTRAIL R:140
None,17,50,65,251,152,0.0014100830303505063,99,10952,literbs-pythag,MERGEPOINT R:98
None,17,50,19,316,211,0.0019623750122264028,105,12096,literbs-pruned,MERGEINTRAIL R:140
None,17,50,37,318,219,0.0038788749370723963,99,12160,literbs-pruned-spacing,MERGEDIRECT R:126
None,17,50,50,297,242,0.0008441669633612037,55,9248,literbs-8,MERGEPOINT R:53
None,17,50,50,297,242,0.0009144590003415942,55,9248,literbs-8-pruned,MERGEDIRECT R:53
None,17,50,48,350,284,0.003946917015127838,66,10472,literbs-8-pruned-spacing,MERGEINTRAIL R:69
None,17,50,50,295,238,0.0010645840084180236,57,9168,literbs-8-pythag,MERGEPOINT R:55
None,17,50,49,295,239,0.001095667015761137,56,9160,literbs-8-pythag-pruned,MERGEDIRECT R:55
None,17,50,50,441,388,0.015020166989415884,53,61808,jps,
None,17,50,51,2085,2030,0.09881245798896998,55,202448,bf,
None,17,50,51,2085,2030,0.017854959005489945,55,293160,spfa,
None,17,50,51,281,224,0.0026512080803513527,56,43016,da2,
None,17,50,51,1928,1874,0.022118750028312206,54,197080,a2,
None,17,50,51,2095,2042,0.2616750840097666,53,123832,lee,
None,17,50,18,280,180,0.0014759160112589598,100,11440,literbs,MERGEINTRAIL R:129
None,17,50,54,255,150,0.001430167001672089,105,11088,literbs-pythag,MERGEPOINT R:112
None,17,50,19,280,181,0.0018004169687628746,99,11432,literbs-pruned,MERGEINTRAIL R:129
None,17,50,47,259,156,0.0028959589544683695,103,11256,literbs-pruned-spacing,MERGEDIRECT R:102
None,17,50,50,294,238,0.0008323750225827098,56,9072,literbs-8,MERGEPOINT R:54
None,17,50,50,294,238,0.0009245830588042736,56,9072,literbs-8-pruned,MERGEINTRAIL R:54
None,17,50,50,329,257,0.003676916006952524,72,11200,literbs-8-pruned-spacing,MERGEDIRECT R:82
None,17,50,53,292,236,0.0009912920650094748,56,9088,literbs-8-pythag,MERGEPOINT R:55
None,17,50,53,292,236,0.00107195891905576,56,9088,literbs-8-pythag-pruned,MERGEDIRECT R:55
None,17,50,51,254,201,0.00550474994815886,53,29952,jps,
None,17,50,51,2095,2042,0.055709625012241304,53,203512,bf,
None,17,50,51,2095,2042,0.018477499950677156,53,296632,spfa,
None,17,50,51,230,172,0.0024406249867752194,57,33016,da2,
None,17,50,50,1809,1752,0.019761665957048535,57,197080,a2,
None,17,50,51,2092,2039,0.2619762500980869,53,123832,lee,
None,17,50,20,224,124,0.001178958103992045,100,10480,literbs,MERGEINTRAIL R:97
None,17,50,67,250,149,0.0013505410170182586,101,10984,literbs-pythag,MERGEPOINT R:105
None,17,50,20,224,125,0.001413834048435092,99,10472,literbs-pruned,MERGEDIRECT R:97
