seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,1,50,49,299,245,0.002552791964262724,53,42568,da2,
None,1,50,49,2447,2396,0.026841083075851202,51,198176,a2,
None,1,50,49,2476,2425,0.4328747909748927,51,127744,lee,
None,1,50,5,254,154,0.0011964589357376099,100,10952,literbs,MERGEINTRAIL R:97
None,1,50,65,287,188,0.001432624994777143,99,11776,literbs-pythag,MERGEPOINT R:97
None,1,50,5,254,155,0.0014832919696345925,99,10944,literbs-pruned,MERGEDIRECT R:97
None,1,50,9,290,191,0.0038835410960018635,99,11816,literbs-pruned-spacing,MERGEDIRECT R:97
None,1,50,47,346,294,0.0008586669573560357,52,10016,literbs-8,MERGEPOINT R:51
None,1,50,47,346,294,0.0009339579846709967,52,11104,literbs-8-pruned,MERGEDIRECT R:51
None,1,50,48,346,293,0.004661999992094934,53,10032,literbs-8-pruned-spacing,MERGEINTRAIL R:51
None,1,50,47,346,294,0.0009878750424832106,52,10016,literbs-8-pythag,MERGEPOINT R:51
None,1,50,47,346,294,0.0010860840557143092,52,10016,literbs-8-pythag-pruned,MERGEDIRECT R:51
None,1,50,49,307,256,0.021334749995730817,51,35040,jps,
None,1,50,49,2476,2425,0.03748570801690221,51,245752,bf,
None,1,50,49,2476,2425,0.020989625016227365,51,376336,spfa,
None,1,50,49,330,276,0.002606790978461504,53,49024,da2,
None,1,50,49,2475,2424,0.027182874968275428,51,195776,a2,
None,1,50,49,2475,2424,0.48405900003854185,51,127632,lee,
None,1,50,0,196,96,0.001115540973842144,100,9800,literbs,MERGEINTRAIL R:97
None,1,50,67,288,189,0.0013470419216901064,99,11680,literbs-pythag,MERGEPOINT R:98
None,1,50,1,196,97,0.0014229159569367766,99,9792,literbs-pruned,MERGEDIRECT R:97
None,1,50,7,289,190,0.003671040991321206,99,11800,literbs-pruned-spacing,MERGEDIRECT R:97
None,1,50,48,346,294,0.0008649169467389584,52,10232,literbs-8,MERGEPOINT R:51
None,1,50,48,346,294,0.0009107919177040458,52,10232,literbs-8-pruned,MERGEDIRECT R:51
None,1,50,47,340,287,0.004577207961119711,53,9984,literbs-8-pruned-spacing,MERGEINTRAIL R:51
None,1,50,49,329,278,0.000975457951426506,51,9832,literbs-8-pythag,MERGEPOINT R:49
None,1,50,49,329,278,0.0010672089410945773,51,9832,literbs-8-pythag-pruned,MERGEINTRAIL R:49
None,1,50,49,260,209,0.019599625025875866,51,31872,jps,
None,1,50,49,2475,2424,0.02154470793902874,51,264960,bf,
None,1,50,49,2475,2424,0.02151520794723183,51,379136,spfa,
None,1,50,49,334,281,0.0026771249249577522,52,48600,da2,
None,1,50,48,2477,2427,0.02754287503194064,50,195768,a2,
None,1,50,48,2477,2427,0.4316180000314489,50,127736,lee,
None,1,50,3,232,132,0.001115916995331645,100,10408,literbs,MERGEINTRAIL R:97
None,1,50,67,290,191,0.0013212499907240272,99,11816,literbs-pythag,MERGEPOINT R:98
None,1,50,3,232,133,0.0013872920535504818,99,10400,literbs-pruned,MERGEDIRECT R:97
None,1,50,9,289,190,0.003855917020700872,99,11800,literbs-pruned-spacing,MERGEDIRECT R:97
None,1,50,48,331,281,0.0008286669617518783,50,9808,literbs-8,MERGEPOINT R:48
None,1,50,48,331,281,0.0008594579994678497,50,9808,literbs-8-pruned,MERGEINTRAIL R:48
None,1,50,48,331,281,0.004561792011372745,50,9808,literbs-8-pruned-spacing,MERGEINTRAIL R:48
None,1,50,48,331,281,0.0009727079886943102,50,9808,literbs-8-pythag,MERGEPOINT R:48
None,1,50,48,331,281,0.0010289580095559359,50,9808,literbs-8-pythag-pruned,MERGEINTRAIL R:48
None,1,50,48,237,187,0.013941457960754633,50,29824,jps,
None,1,50,48,2477,2427,0.021131583955138922,50,264568,bf,
None,1,50,48,2477,2427,0.021307999966666102,50,379696,spfa,
