seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,20,50,51,237,180,0.002328124945051968,56,42328,da2,
None,20,50,51,1661,1605,0.01789258304052055,56,202000,a2,
None,20,50,50,2030,1977,0.2363541250815615,53,123832,lee,
None,20,50,33,284,174,0.0016685830196365714,110,11896,literbs,MERGEINTRAIL R:151
None,20,50,57,226,127,0.0012421669671311975,99,10344,literbs-pythag,MERGEPOINT R:97
None,20,50,31,284,175,0.0020506660221144557,109,11888,literbs-pruned,MERGEDIRECT R:151
None,20,50,35,455,350,0.005552832968533039,105,19504,literbs-pruned-spacing,MERGEINTRAIL R:265
None,20,50,49,294,239,0.0008296669693663716,55,9080,literbs-8,MERGEPOINT R:53
None,20,50,49,294,240,0.0008875420317053795,54,9064,literbs-8-pruned,MERGEINTRAIL R:53
None,20,50,53,310,232,0.003299625008367002,78,11768,literbs-8-pruned-spacing,MERGEDIRECT R:87
None,20,50,49,298,241,0.0009814170189201832,57,9176,literbs-8-pythag,MERGEPOINT R:55
None,20,50,49,298,241,0.0010735829127952456,57,9176,literbs-8-pythag-pruned,MERGEINTRAIL R:55
None,20,50,50,298,245,0.006452208035625517,53,31872,jps,
None,20,50,48,2030,1977,0.061692790943197906,53,196288,bf,
None,20,50,49,2030,1977,0.01718020800035447,53,283416,spfa,
None,20,50,47,250,188,0.0024840000551193953,61,42504,da2,
None,20,50,47,1818,1757,0.02097704098559916,61,201784,a2,
None,20,50,52,2019,1964,0.23173687502276152,55,123800,lee,
None,20,50,27,212,110,0.0011767089599743485,102,10288,literbs,MERGEINTRAIL R:99
None,20,50,53,724,617,0.005893875029869378,107,33264,literbs-pythag,MERGEPOINT R:526
None,20,50,27,212,111,0.0015429169870913029,101,10280,literbs-pruned,MERGEDIRECT R:99
None,20,50,43,291,186,0.003292999928817153,105,11744,literbs-pruned-spacing,MERGEDIRECT R:134
None,20,50,50,290,231,0.0008735829032957554,59,9104,literbs-8,MERGEPOINT R:58
None,20,50,50,290,231,0.0009637500625103712,59,9104,literbs-8-pruned,MERGEDIRECT R:58
None,20,50,45,732,661,0.006926208967342973,71,24336,literbs-8-pruned-spacing,MERGEINTRAIL R:225
None,20,50,53,270,214,0.000972708105109632,56,8520,literbs-8-pythag,MERGEPOINT R:54
None,20,50,52,270,215,0.0010472090216353536,55,8504,literbs-8-pythag-pruned,MERGEINTRAIL R:54
None,20,50,52,346,291,0.009258500067517161,55,60936,jps,
None,20,50,52,2019,1964,0.05196074990089983,55,195056,bf,
None,20,50,52,2019,1964,0.01689333305694163,55,282352,spfa,
None,20,50,51,252,194,0.0026352080749347806,57,42648,da2,
None,20,50,50,1709,1652,0.018462209030985832,57,203176,a2,
None,20,50,50,2016,1961,0.23052133293822408,55,123832,lee,
None,20,50,26,289,189,0.0015429169870913029,100,11600,literbs,MERGEINTRAIL R:130
None,20,50,52,551,444,0.0041417909087613225,107,21192,literbs-pythag,MERGEPOINT R:370
None,20,50,26,289,190,0.0018975830171257257,99,11592,literbs-pruned,MERGEDIRECT R:130
None,20,50,36,253,154,0.0027977500576525927,99,11040,literbs-pruned-spacing,MERGEDIRECT R:101
